GEOID,pop,pop_dens,race_white,race_minority,female,age_genz,age_millenial,age_genx,age_boomer,age_retiree,divsep,widowed,median_age,not_us_citizen,median_earnings,trav_cars,trav_trans,trav_motorcycle,trav_bike,trav_walk,trav_home,edu_lowedu,edu_hsged,edu_bs,edu_grad,unemp,below_pov,City,Borough,Class,CasualtiesPerPop,CasualtiesPerPopDens,TotalInjuries,TotalDeaths,Collisions,CasualtiesCount
36047007500,4543,41300,3686,857,2326,925,1204,1550,634,230,225,99,38.1,563,75156,247,1855,52,67,246,405,61,446,1306,1059,164,173,NYC,Brooklyn,0,0.009244992,0.001016949,42,0,266,42
36047112200,3810,63500,79,3731,2224,1113,815,1115,674,93,355,159,34.3,910,23653,190,1049,0,0,31,0,232,960,117,121,112,1299,NYC,Brooklyn,0,0.009186352,0.000551181,35,0,124,35
36047043700,5904,98400,891,5013,3041,1219,2298,1326,885,176,351,153,30.4,1750,25701,483,2092,12,31,142,128,682,1161,817,154,488,1762,NYC,Brooklyn,0,0.009146341,0.00054878,54,0,254,54
36047063200,1646,32920,1325,321,855,290,299,455,382,220,189,127,47.2,49,50481,323,299,0,5,33,38,52,430,282,169,94,129,NYC,Brooklyn,0,0.009113001,0.00045565,15,0,44,15
36047005000,2449,27211.11,1917,532,1283,501,472,882,509,85,137,117,41.3,245,66128,697,491,0,7,42,45,71,332,593,514,76,104,NYC,Brooklyn,0,0.008983258,0.000808493,22,0,147,22
36047041100,3158,63160,246,2912,1478,629,971,658,721,179,176,126,34.3,683,22420,287,999,0,0,58,31,169,1040,168,103,180,610,NYC,Brooklyn,0,0.008866371,0.000443319,28,0,126,28
36047061004,6113,67922.22,5346,767,3358,828,1248,1490,1289,1258,888,665,48.5,1175,41175,616,1161,0,0,250,126,225,1625,1498,540,167,1899,NYC,Brooklyn,0,0.008670047,0.000780304,51,2,313,53
36047016500,5619,80271.43,4296,1323,2936,1319,1432,1949,783,136,288,95,36,204,86240,350,2404,18,39,300,397,99,237,1379,1445,75,321,NYC,Brooklyn,0,0.008542445,0.000597971,48,0,405,48
36047065400,1764,29400,1318,446,862,408,300,501,417,138,38,87,43.9,10,45282,547,268,0,0,14,5,24,550,272,175,30,95,NYC,Brooklyn,0,0.008503401,0.000510204,15,0,66,15
36047064000,1783,29716.67,1350,433,954,506,397,286,465,129,98,85,34,78,60893,387,316,0,3,23,26,59,375,302,215,18,72,NYC,Brooklyn,0,0.008412787,0.000504767,15,0,74,15
36047009200,5488,137200,384,5104,3008,1397,1607,1677,715,92,284,65,33.2,1998,19343,232,1749,0,71,250,51,565,1016,352,212,297,2313,NYC,Brooklyn,0,0.008381924,0.000335277,46,0,143,46
36047074400,2748,39257.14,2339,409,1298,1157,567,648,318,58,62,30,24.3,144,41306,697,159,0,19,60,37,59,381,483,183,54,302,NYC,Brooklyn,0,0.008369723,0.000585881,23,0,112,23
36047007100,4943,82383.33,993,3950,2794,992,1288,1402,890,371,489,263,36.8,245,26467,145,1218,0,65,148,153,282,1121,591,406,422,1465,NYC,Brooklyn,0,0.008294558,0.000497673,41,0,174,41
36047034200,5838,64866.67,1828,4010,3549,1293,1067,1219,1200,1059,1096,601,45.3,255,19163,311,752,0,0,153,29,297,1645,680,149,449,2360,NYC,Brooklyn,0,0.008221994,0.000739979,48,0,152,48
36047051200,5759,115180,743,5016,3289,1348,1694,1544,990,183,529,264,30.8,1068,33634,196,2275,0,11,113,96,143,1713,863,337,313,1062,NYC,Brooklyn,0,0.008161139,0.000408057,47,0,192,47
36047059800,3560,44500,2382,1178,1750,886,766,978,776,154,288,194,37.9,453,41134,579,905,0,0,140,30,121,750,659,316,213,776,NYC,Brooklyn,0,0.008146067,0.000651685,29,0,123,29
36047114202,2848,71200,39,2809,1484,705,781,741,539,82,359,27,33.7,250,32455,465,773,0,0,6,74,76,844,223,92,114,222,NYC,Brooklyn,0,0.008075843,0.000323034,23,0,70,23
36047041000,1887,31450,1089,798,964,365,425,482,360,255,139,78,43.9,362,27667,177,272,0,0,87,56,87,496,204,134,120,391,NYC,Brooklyn,0,0.007949126,0.000476948,15,0,45,15
36047063800,1644,32880,1050,594,872,315,230,350,540,209,69,93,52.3,145,50815,352,265,0,7,27,35,42,495,286,149,40,44,NYC,Brooklyn,0,0.007907543,0.000395377,13,0,70,13
36047036001,2923,73075,2818,105,1637,289,305,618,930,781,435,499,60.8,530,27736,242,580,0,0,138,27,146,720,633,344,148,1064,NYC,Brooklyn,0,0.007868628,0.000314745,23,0,149,23
36047007400,5767,96116.67,441,5326,2684,1602,1473,1874,668,150,337,152,32.7,2303,19895,320,1524,0,59,453,0,422,905,411,196,261,2485,NYC,Brooklyn,0,0.007803017,0.000468181,45,0,194,45
36047049800,4512,56400,1848,2664,2278,1011,1098,1325,737,341,368,143,37.4,433,36235,467,1576,0,26,47,83,215,795,852,542,125,602,NYC,Brooklyn,0,0.007757092,0.000620567,35,0,166,35
36047005202,2464,41066.67,2109,355,1304,342,569,604,854,95,212,166,43.8,148,70051,418,817,0,0,21,45,35,529,683,400,87,315,NYC,Brooklyn,0,0.007711039,0.000462662,18,1,89,19
36047057200,5330,59222.22,700,4630,3113,1372,1337,1100,1203,318,923,363,34.1,605,17119,381,1022,0,14,43,127,395,1254,394,46,380,2200,NYC,Brooklyn,0,0.007692308,0.000692308,40,1,131,41
36047054500,8072,134533.3,5797,2275,4314,3523,1333,1389,1428,399,340,308,22.2,113,23828,519,497,0,20,829,53,392,2184,85,43,168,4046,NYC,Brooklyn,0,0.007680872,0.000460852,59,3,246,62
36047015100,4136,68933.33333,2703,1433,2249,967,1048,1356,602,163,163,123,35.5,287,69375,305,1529,12,17,168,275,103,329,910,1011,128,256,NYC,Brooklyn,0,0.007253385,0.000435203,30,0,178,30
36047026000,3428,57133.33,1114,2314,1783,496,825,980,895,232,224,216,44.7,888,33275,308,1060,0,0,174,1,193,998,397,85,169,701,NYC,Brooklyn,0,0.007001167,0.00042007,23,1,155,24
36047023800,4043,57757.14,3709,334,1929,1444,1013,549,610,427,90,106,27.6,246,18793,383,403,0,0,392,102,201,1206,144,226,75,1218,NYC,Brooklyn,0,0.00692555,0.000484789,28,0,168,28
36047052800,1896,27085.71,1115,781,935,433,395,467,476,125,82,54,39.2,189,46042,263,539,0,6,3,57,48,265,292,398,16,193,NYC,Brooklyn,0,0.00685654,0.000479958,13,0,79,13
36047016700,5482,78314.29,4605,877,2765,1445,1088,1808,1059,82,268,20,36.6,367,70246,245,2168,0,59,223,316,38,340,1564,1354,105,234,NYC,Brooklyn,0,0.006566946,0.000459686,36,0,190,36
36047069601,3960,22000,1650,2310,1965,993,871,1049,823,224,538,224,36.6,351,32013,810,748,0,0,141,39,54,1176,677,225,357,530,NYC,Brooklyn,0,0.006313131,0.001136364,25,0,164,25
36047017100,3986,49825,3310,676,2038,878,860,1271,704,273,192,168,37.6,278,63750,356,1465,0,69,86,255,80,420,1115,876,125,200,NYC,Brooklyn,0,0.006271952,0.000501756,25,0,88,25
36047008500,7281,80900,111,7170,4514,1886,2098,1432,1536,329,752,500,31.8,642,17431,198,1311,0,15,246,0,585,1735,152,64,756,3326,NYC,Brooklyn,0,0.00618047,0.000556242,45,0,229,45
36047050202,2306,46120,1950,356,1230,437,410,830,482,147,170,68,43.3,126,62941,178,867,9,55,76,114,53,291,579,651,26,106,NYC,Brooklyn,0,0.006071119,0.000303556,14,0,53,14
36047038800,3651,45637.5,2918,733,2028,935,806,757,845,308,379,177,36.4,403,46180,602,793,0,16,139,110,134,835,586,371,68,643,NYC,Brooklyn,0,0.006025746,0.00048206,22,0,143,22
36047069602,6318,23400,3476,2842,3285,1388,1149,1809,1567,405,563,368,40.8,589,51941,2159,587,0,0,76,63,251,2035,1064,608,151,687,NYC,Brooklyn,0,0.006014562,0.001623932,38,0,273,38
36047070000,1757,21962.5,1624,133,869,397,388,465,346,161,124,111,39.1,137,37022,460,239,0,0,109,28,19,631,240,171,45,116,NYC,Brooklyn,0,0.00569152,0.000455322,10,0,63,10
36047021600,4583,76383.33,3894,689,2184,1880,1098,891,625,89,199,105,22.7,315,21102,433,584,0,22,246,161,316,1128,319,101,112,1820,NYC,Brooklyn,0,0.00567314,0.000340388,26,0,131,26
36047033600,3940,15153.85,2940,1000,1886,753,709,1209,1076,193,379,194,42.7,440,40467,1041,720,0,0,79,49,120,734,681,580,190,342,NYC,Brooklyn,0,0.005583756,0.001451776,21,1,109,22
36047009600,6103,101716.7,1048,5055,2902,1509,1533,2015,856,190,562,111,35,2287,20485,376,1583,0,0,584,66,485,1220,377,186,392,2124,NYC,Brooklyn,0,0.005407177,0.000324431,33,0,155,33
36047046800,2254,20490.91,2130,124,1209,1061,482,452,173,86,57,74,19.8,75,27182,265,211,0,0,124,29,70,545,110,111,46,642,NYC,Brooklyn,0,0.005323869,0.000585626,12,0,58,12
36047003600,4342,86840,2418,1924,2231,932,1046,1221,932,211,351,165,37,572,54632,569,1377,0,0,87,100,76,927,1032,577,115,431,NYC,Brooklyn,0,0.004145555,0.000207278,18,0,103,18
36047064600,2281,38016.66667,1863,418,1124,722,554,562,338,105,148,82,30.7,8,50903,509,306,0,6,72,41,37,455,270,222,69,144,NYC,Brooklyn,0,0.003945638,0.000236738,9,0,66,9
36047036002,4062,135400,3568,494,2390,544,585,749,1088,1096,776,745,57.9,1050,21182,255,781,0,0,176,55,60,1303,658,512,265,1732,NYC,Brooklyn,0,0.003938946,0.000118168,16,0,129,16
36047038200,5893,65477.78,519,5374,3489,1574,1529,1424,885,481,617,421,31.7,649,18730,435,1210,0,21,218,0,196,1339,373,116,452,2331,NYC,Brooklyn,0,0.003902936,0.000351264,22,1,109,23
36047061002,4213,46811.11,4213,0,2161,799,767,1180,1025,442,544,292,45.9,320,62208,879,1010,0,0,195,53,86,744,1108,596,41,368,NYC,Brooklyn,0,0.003797769,0.000341799,16,0,110,16
36047101600,1710,42750,92,1618,882,292,430,441,483,64,124,76,43.3,345,40903,347,392,0,27,16,0,59,426,241,82,92,75,NYC,Brooklyn,0,0.003508772,0.000140351,6,0,25,6
36047065800,1939,32316.66667,1550,389,1104,366,390,436,605,142,125,178,43.8,101,40379,571,327,0,0,78,14,27,493,432,221,67,42,NYC,Brooklyn,0,0.003094379,0.000185663,6,0,96,6
36047004900,2599,64975,1695,904,1293,365,795,639,438,362,184,172,36.7,301,78594,103,898,0,75,164,112,46,274,669,593,21,155,NYC,Brooklyn,0,0.003078107,0.000123124,8,0,157,8
36047070201,6265,15280.49,5400,865,3269,1528,876,1550,1451,860,331,548,41.8,170,42361,2035,672,0,0,47,129,129,1777,887,654,255,291,NYC,Brooklyn,0,0.002713488,0.00111253,17,0,151,17
36047000501,4697,156566.7,3285,1412,2491,496,2232,987,669,313,240,141,31.8,713,51837,124,1795,10,36,337,226,49,411,1133,833,161,290,NYC,Brooklyn,0,0.002129019,6.38705E-05,10,0,139,10
36047101800,1767,16063.64,35,1732,1053,234,404,590,461,78,250,127,44.1,121,49315,496,419,0,0,10,87,55,358,267,219,53,108,NYC,Brooklyn,0,0.001697793,0.000186757,3,0,82,3
36061009400,44,733.3333333,40,4,30,0,28,0,12,4,4,4,29.4,13,121250,0,3,0,0,29,0,0,12,13,10,0,0,NYC,Manhattan,1,3.068181818,0.184090909,134,1,938,135
36061011300,120,1714.285714,25,95,25,0,73,22,25,0,10,0,30.9,40,90781,0,36,0,0,55,4,0,0,49,7,0,28,NYC,Manhattan,1,2.491666667,0.174416667,298,1,1617,299
36061010900,147,2100,87,60,91,0,90,7,49,1,39,0,33.3,55,76429,0,80,0,0,29,4,0,15,26,47,2,22,NYC,Manhattan,1,2,0.14,294,0,1886,294
36061009600,119,1700,74,45,55,0,43,61,15,0,26,0,38.3,34,137031,0,35,0,12,52,0,0,5,60,23,4,13,NYC,Manhattan,1,1.680672269,0.117647059,200,0,1437,200
36061010200,180,2571.428571,132,48,65,19,27,82,43,9,0,0,41.8,38,70938,0,39,0,0,31,43,4,13,74,49,0,21,NYC,Manhattan,1,1.077777778,0.075444444,193,1,1654,194
36061011202,257,8566.667,234,23,137,18,73,45,70,51,20,15,52.1,29,117500,8,20,0,0,93,8,9,26,89,61,0,14,NYC,Manhattan,1,0.389105058,0.011673151,99,1,1033,100
36061004500,932,23300,611,321,472,162,276,252,199,43,74,26,39.2,104,52227,24,299,0,20,115,84,10,102,287,218,22,30,NYC,Manhattan,1,0.179184549,0.007167382,166,1,1324,167
36061010100,1189,16985.71429,557,632,502,32,577,446,113,21,147,20,34.8,438,102083,29,427,0,4,332,100,29,163,414,267,66,138,NYC,Manhattan,1,0.174095879,0.012186712,206,1,1872,207
36061011900,996,14228.57143,289,707,287,0,30,292,562,112,256,99,62,93,23125,0,66,0,10,194,59,54,436,156,58,73,500,NYC,Manhattan,1,0.170682731,0.011947791,170,0,1524,170
36061011201,837,27900,692,145,518,33,192,239,277,96,150,54,52.9,98,100268,25,198,0,0,258,70,5,122,228,299,23,59,NYC,Manhattan,1,0.158900836,0.004767025,133,0,1080,133
36061009200,1701,21262.5,1239,462,840,133,741,520,241,66,179,51,33.8,246,96750,31,524,0,0,634,94,0,111,773,394,24,108,NYC,Manhattan,1,0.158142269,0.012651382,268,1,1958,269
36061011203,1206,40200,890,316,723,144,365,327,320,50,101,45,40.1,210,89779,32,274,0,6,429,73,11,93,528,316,31,96,NYC,Manhattan,1,0.149253731,0.004477612,180,0,1201,180
36061007600,1980,28285.71429,888,1092,1107,129,1157,437,194,63,97,55,30,677,71667,41,576,0,40,612,99,25,134,560,409,46,374,NYC,Manhattan,1,0.125757576,0.00880303,248,1,1500,249
36061008400,2065,29500,925,1140,1244,116,1158,514,277,0,188,19,30.4,751,88750,48,505,9,0,643,82,0,156,630,405,86,398,NYC,Manhattan,1,0.121065375,0.008474576,248,2,1703,250
36061010000,1776,25371.42857,1349,427,1042,119,737,485,284,151,91,40,35.5,194,88160,51,665,0,0,471,91,38,120,928,306,21,157,NYC,Manhattan,1,0.121058559,0.008474099,215,0,1688,215
36061003700,2663,16643.75,2129,534,1403,438,603,921,442,259,173,137,41.9,375,103032,125,847,0,50,385,136,21,331,820,522,85,157,NYC,Manhattan,1,0.117912129,0.018865941,314,0,1858,314
36061024200,4188,29914.28571,179,4009,2210,1170,1321,905,598,194,247,159,29.8,650,26349,145,1137,0,21,126,22,254,985,281,197,139,1893,NYC,Manhattan,1,0.114374403,0.016012416,477,2,2543,479
36061011500,3380,48285.71429,1285,2095,1310,249,1580,1159,360,32,279,14,33.8,833,65434,101,1090,0,5,909,111,109,435,979,635,156,626,NYC,Manhattan,1,0.10887574,0.007621302,367,1,3550,368
36061022200,3090,44142.85714,939,2151,1651,668,779,904,654,85,302,147,36.7,352,42917,81,946,13,24,122,70,45,651,464,407,78,1106,NYC,Manhattan,1,0.093203883,0.006524272,287,1,927,288
36061024000,1742,2150.617,386,1356,202,5,382,749,573,33,195,47,51,161,7115,14,138,0,0,24,0,128,641,71,27,151,1303,NYC,Manhattan,1,0.091274397,0.073932272,159,0,774,159
36061019701,749,8322.222222,307,442,396,129,226,225,138,31,81,34,35.8,206,60820,26,234,0,0,27,31,0,82,173,193,38,287,NYC,Manhattan,1,0.089452603,0.008050734,66,1,261,67
36061005600,2983,42614.29,1993,990,1429,201,1128,966,575,113,208,125,38.2,166,118125,151,1482,0,37,163,71,101,289,928,624,198,541,NYC,Manhattan,1,0.089171975,0.006242038,264,2,1123,266
36061011401,1195,29875,1084,111,652,141,232,192,303,327,93,130,56.8,109,103400,31,260,0,0,217,58,10,120,430,256,5,56,NYC,Manhattan,1,0.087029289,0.003481172,103,1,761,104
36061009900,5310,13615.38462,3222,2088,2378,358,2732,1627,535,58,410,44,32.7,1186,93376,249,1927,0,100,1532,114,59,585,2135,1182,219,421,NYC,Manhattan,1,0.084557439,0.032977401,445,4,4176,449
36061005502,2214,55350,1510,704,1120,193,844,621,521,35,219,52,37,289,83534,48,838,9,17,262,89,40,218,758,485,78,314,NYC,Manhattan,1,0.084462511,0.0033785,187,0,1043,187
36061001001,1485,49500,996,489,684,193,247,475,428,142,141,121,45.4,55,75179,96,360,0,28,96,42,10,369,496,206,106,85,NYC,Manhattan,1,0.084175084,0.002525253,121,4,356,125
36061008601,2828,56560,1966,862,1289,320,1166,742,553,47,128,96,33.9,394,89655,199,869,0,14,830,95,10,211,1002,500,37,139,NYC,Manhattan,1,0.080975955,0.004048798,229,0,952,229
36061006200,4417,36808.33333,1978,2439,2008,380,1682,1108,1037,210,435,185,38.1,1403,60075,124,692,0,9,868,53,104,562,818,946,108,1083,NYC,Manhattan,1,0.080597691,0.009671723,355,1,1272,356
36061019800,2824,31377.77778,421,2403,1478,490,747,925,592,70,320,116,38.6,227,57713,229,956,13,20,121,112,65,639,472,509,97,506,NYC,Manhattan,1,0.080028329,0.00720255,225,1,726,226
36061012500,2501,35728.57143,1416,1085,1087,107,1400,639,278,77,282,26,32.2,655,101709,126,769,0,41,896,130,8,198,791,781,57,212,NYC,Manhattan,1,0.076769292,0.00537385,192,0,2124,192
36061019600,4291,61300,478,3813,2048,594,1193,1135,860,509,474,381,40.5,877,26940,60,1228,0,25,173,73,172,1189,335,271,181,1548,NYC,Manhattan,1,0.074807737,0.005236542,320,1,1168,321
36061000900,1733,13330.76923,1217,516,737,232,737,605,147,12,92,19,33.7,246,101910,95,703,0,8,306,122,15,173,575,440,27,74,NYC,Manhattan,1,0.073860358,0.009601847,127,1,727,128
36061010400,914,13057.14286,655,259,497,35,173,286,276,144,114,109,53.1,186,80588,51,177,0,17,193,73,15,131,313,249,40,103,NYC,Manhattan,1,0.073304158,0.005131291,67,0,777,67
36061003100,2744,34300,1661,1083,1483,203,1696,523,256,66,57,34,24.8,265,58906,80,693,5,0,379,94,56,145,517,381,109,163,NYC,Manhattan,1,0.072157434,0.005772595,198,0,1323,198
36061010300,1797,25671.42857,1183,614,721,39,890,565,293,10,157,29,33.7,371,73550,90,751,0,171,397,6,0,169,719,288,67,141,NYC,Manhattan,1,0.071786311,0.005025042,129,0,1251,129
36061010602,4458,89160,3281,1177,2635,708,1094,1597,712,347,314,140,38.7,553,75848,480,791,0,14,1539,160,73,240,1018,1132,71,124,NYC,Manhattan,1,0.069089278,0.003454464,308,0,2027,308
36061001402,2902,72550,989,1913,1568,246,1052,855,512,237,374,224,37.6,419,31983,46,1106,0,87,188,99,166,583,622,382,51,844,NYC,Manhattan,1,0.068917988,0.00275672,199,1,718,200
36061003300,5030,38692.30769,3716,1314,2538,1091,934,2051,875,79,366,49,39,800,104519,144,1813,0,75,657,374,90,360,1579,1103,125,234,NYC,Manhattan,1,0.064413519,0.008373757,320,4,2385,324
36061025100,2832,47200,282,2550,1334,501,985,671,563,112,333,58,33.7,803,17483,142,693,0,11,131,38,204,609,331,74,216,906,NYC,Manhattan,1,0.058262712,0.003495763,164,1,711,165
36061001800,7991,88788.88889,2384,5607,3252,651,2994,2246,1706,394,519,311,37.1,1646,41354,413,2349,0,217,998,588,470,1554,1948,394,317,1936,NYC,Manhattan,1,0.057689901,0.005192091,460,1,2312,461
36061020600,3142,52366.67,329,2813,1472,718,874,943,526,81,317,100,34.6,305,32566,75,1027,0,0,184,35,121,807,412,241,125,822,NYC,Manhattan,1,0.056970083,0.003418205,179,0,537,179
36061011600,3321,41512.5,2152,1169,1907,409,1366,907,445,194,287,96,34.2,617,64583,87,959,0,85,811,132,17,313,902,719,108,145,NYC,Manhattan,1,0.056609455,0.004528756,186,2,1003,188
36061005200,3852,55028.57143,2823,1029,1967,520,1651,940,577,164,212,28,30.5,282,85714,70,1052,0,42,603,285,0,187,1163,807,106,338,NYC,Manhattan,1,0.056334372,0.003943406,215,2,1010,217
36061002202,1937,96850,1054,883,961,123,966,637,169,42,228,39,33.7,236,57254,7,905,0,126,388,23,25,343,875,212,82,341,NYC,Manhattan,1,0.056272586,0.001125452,107,2,251,109
36061004700,2277,37950,1855,422,1021,338,739,694,394,112,219,38,36.5,240,77566,28,895,0,31,363,151,13,208,929,504,80,249,NYC,Manhattan,1,0.056214317,0.003372859,128,0,912,128
36061007200,7002,100028.5714,4635,2367,3968,613,4004,1191,867,327,264,197,30.5,918,81388,99,2300,0,0,1893,405,82,638,2573,1208,198,820,NYC,Manhattan,1,0.055555556,0.003888889,388,1,1666,389
36061008000,5159,73700,4194,965,2745,401,1776,1003,1416,563,614,278,42.7,410,92736,184,1274,0,43,1466,482,32,446,2150,927,196,372,NYC,Manhattan,1,0.054855592,0.003839891,283,0,1959,283
36061012900,5743,35893.75,3384,2359,2205,336,2529,2137,644,97,402,125,35,1214,89453,244,1872,0,181,1586,157,58,675,2058,1451,321,820,NYC,Manhattan,1,0.053108132,0.008497301,304,1,2336,305
36061011402,2126,53150,1777,349,1147,298,356,562,584,326,231,92,47.6,170,93281,122,576,0,7,330,87,0,185,765,538,38,93,NYC,Manhattan,1,0.052210724,0.002088429,108,3,699,111
36061007400,3875,55357.14286,2847,1028,2011,167,1867,890,714,237,346,82,34.4,661,96150,107,973,0,51,1017,223,0,335,1177,917,125,382,NYC,Manhattan,1,0.051354839,0.003594839,199,0,1016,199
36061008200,3258,46542.85714,2141,1117,1639,305,855,973,850,275,513,72,45,308,90590,128,657,0,0,1207,45,34,390,1201,706,38,179,NYC,Manhattan,1,0.051258441,0.003588091,164,3,1164,167
36061006900,2442,27133.33333,1900,542,1104,245,1047,686,411,53,141,21,33.7,189,103333,172,945,9,22,180,201,0,184,946,439,63,133,NYC,Manhattan,1,0.050778051,0.004570025,116,8,634,124
36061013100,2825,40357.14286,1685,1140,1321,168,1261,601,464,331,263,214,34.6,511,84602,56,799,0,32,797,75,116,237,899,612,60,462,NYC,Manhattan,1,0.050265487,0.003518584,140,2,1332,142
36061019200,4000,50000,59,3941,2215,1270,997,1053,555,125,318,152,28.9,677,16452,81,860,0,16,51,35,136,939,291,8,166,2252,NYC,Manhattan,1,0.05,0.004,199,1,793,200
36061021900,6415,58318.18,298,6117,3767,1475,2067,1472,862,539,587,440,33.3,898,25967,100,1709,0,0,141,121,109,1592,264,499,182,2683,NYC,Manhattan,1,0.048012471,0.005281372,307,1,1374,308
36061016200,9429,78575,600,8829,5044,1969,2860,1726,2224,650,786,672,34.2,525,30718,334,1981,0,57,678,129,489,2323,1117,457,776,3275,NYC,Manhattan,1,0.046664546,0.005599745,438,2,1840,440
36061005800,3509,50128.57143,2310,1199,1518,388,1345,1227,472,77,118,22,35.2,374,113654,116,1423,0,47,636,118,36,198,1277,1050,116,128,NYC,Manhattan,1,0.045027073,0.003151895,158,0,837,158
36061021200,4562,65171.42857,297,4265,2607,701,1223,1142,1034,462,855,395,40.3,430,51325,224,1340,0,0,318,133,126,999,963,674,401,458,NYC,Manhattan,1,0.04274441,0.002992109,193,2,641,195
36061013500,7000,43750,2985,4015,3596,726,2261,1815,1587,611,814,492,41.8,882,71135,385,1605,0,95,1543,141,283,1408,1641,1012,116,1153,NYC,Manhattan,1,0.042,0.00672,292,2,1741,294
36061009500,3332,47600,2263,1069,1924,426,1619,765,486,36,180,10,28.1,700,85750,49,550,0,48,561,242,20,253,635,597,133,390,NYC,Manhattan,1,0.041116447,0.002878151,136,1,858,137
36061004300,4315,71916.66667,2448,1867,2104,242,1659,1386,892,136,389,94,35.9,792,60194,187,1820,35,31,467,144,52,586,1609,737,163,605,NYC,Manhattan,1,0.041019699,0.002461182,176,1,1122,177
36061001300,4537,37808.33333,2756,1781,2648,520,2583,1120,314,0,269,0,30.8,690,96875,121,2020,0,25,1158,158,16,159,1922,840,107,289,NYC,Manhattan,1,0.040775843,0.004893101,185,0,1193,185
36061017200,5644,80628.57143,641,5003,2716,1190,1811,1530,813,300,596,172,32.9,1016,29271,214,1701,0,0,369,155,642,1094,603,496,515,1280,NYC,Manhattan,1,0.040396882,0.002827782,225,3,830,228
36061004900,4562,57025,3769,793,2278,547,1706,1158,929,222,251,89,35.3,794,77628,231,1477,0,141,700,285,0,555,1631,817,119,302,NYC,Manhattan,1,0.040113985,0.003209119,182,1,912,183
36061002700,1400,70000,207,1193,810,190,138,521,371,180,79,126,49.9,286,43558,18,483,0,21,211,24,61,354,326,151,27,187,NYC,Manhattan,1,0.04,0.0008,56,0,438,56
36061012000,3504,50057.14286,3081,423,2074,528,638,738,984,616,373,176,47.3,265,96701,106,565,0,0,642,275,19,231,1296,692,50,228,NYC,Manhattan,1,0.039954338,0.002796804,138,2,883,140
36061006800,7636,109085.7,5365,2271,3848,311,4725,1566,829,205,397,254,28.6,636,83833,67,2777,0,128,1406,611,62,610,2315,959,364,543,NYC,Manhattan,1,0.039680461,0.002777633,301,2,1270,303
36061018800,5262,87700,995,4267,2520,1280,1526,1424,735,297,802,64,33.2,1445,32487,329,1482,0,33,160,60,186,1174,687,273,313,1828,NYC,Manhattan,1,0.039148613,0.002348917,203,3,693,206
36061006100,4811,96220,3792,1019,2484,314,2364,1273,582,278,259,213,30.9,459,74242,313,1192,0,122,585,383,21,216,1243,1048,120,119,NYC,Manhattan,1,0.039077115,0.001953856,188,0,1045,188
36061029900,4627,19279.16667,97,4530,2376,1132,915,1221,1015,344,771,331,40.5,994,19757,292,1146,6,0,67,52,174,1044,448,42,263,1750,NYC,Manhattan,1,0.038469851,0.009232764,178,0,832,178
36061011700,3954,56485.71429,1957,1997,2057,488,1554,1341,557,14,504,52,33.9,954,78897,223,1606,0,118,707,101,13,563,1380,916,228,390,NYC,Manhattan,1,0.038442084,0.002690946,150,2,1808,152
36061013700,6430,71444.44444,4535,1895,3454,716,2131,1718,1207,658,421,406,38.2,1180,91628,201,1572,0,25,1489,429,0,583,2171,1921,225,540,NYC,Manhattan,1,0.038413686,0.003457232,245,2,1990,247
36061003001,4167,83340,2227,1940,2033,282,2483,967,421,14,326,0,30.1,563,56453,42,1913,0,159,666,120,188,519,1742,343,289,713,NYC,Manhattan,1,0.038156947,0.001907847,159,0,666,159
36061002100,6488,72088.89,4811,1677,3030,1533,1743,2200,853,159,307,47,34.8,874,155030,336,2081,0,35,931,320,35,304,2029,1598,64,178,NYC,Manhattan,1,0.038070284,0.003426325,247,0,1261,247
36061017800,3728,37280,737,2991,2059,764,1340,1009,450,165,280,45,32,574,33750,138,1504,0,23,241,50,90,926,598,337,124,849,NYC,Manhattan,1,0.037017167,0.003701717,138,0,587,138
36061005400,4626,77100,3546,1080,2206,511,1507,1169,1255,184,394,105,38.4,254,112446,131,1928,0,30,649,251,68,435,1749,1069,49,275,NYC,Manhattan,1,0.036532642,0.002191958,169,0,744,169
36061002900,6110,55545.45455,527,5583,2368,486,1825,1684,1323,792,596,759,41.9,1230,26118,134,907,0,98,984,148,439,1394,1168,352,131,824,NYC,Manhattan,1,0.036497545,0.00401473,220,3,1606,223
36061001501,6777,67770,3940,2837,3707,462,2265,1667,1704,679,624,619,42.5,800,66261,225,1797,0,166,1316,227,287,971,1958,1421,204,692,NYC,Manhattan,1,0.036299247,0.003629925,246,0,1162,246
36061011000,7499,107128.5714,5931,1568,3989,872,2489,2276,1372,490,640,277,36.3,1036,82632,373,2851,0,29,1508,261,0,1293,2653,1495,254,402,NYC,Manhattan,1,0.036138152,0.002529671,270,1,2471,271
36061028700,3960,18857.14286,1328,2632,2058,569,1277,1232,712,170,637,145,36.3,992,28278,211,1726,0,18,180,86,227,712,738,517,183,996,NYC,Manhattan,1,0.035606061,0.007477273,140,1,614,141
36061007800,7995,114214.3,4695,3300,4476,835,3714,2017,1135,294,878,300,31.4,1543,77634,106,2137,31,14,2402,339,38,1228,3125,1083,380,705,NYC,Manhattan,1,0.035397123,0.002477798,283,0,2131,283
36061005700,2844,71100,2123,721,1555,370,924,797,513,240,144,157,36.5,270,104821,185,1089,0,42,254,130,0,120,1159,686,69,128,NYC,Manhattan,1,0.035161744,0.00140647,100,0,405,100
