"GEOID","pop_dens","minority_dens","female_dens","genz_dens","millenial_dens","genx_dens","boomer_dens","retiree_dens","divsep_dens","widowed_dens","median_age","foreign_dens","median_earnings","cars_dens","trans_dens","mbike_dens","bike_dens","walk_dens","wfm_dens","lowedu_dens","hsged_dens","bs_dens","grad_dens","unemp_dens","pov_dens","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"36061019200",50000,49262.5,27687.5,15875,12462.5,13162.5,6937.5,1562.5,3975,1900,28.9,8462.5,16452,1012.5,10750,0,200,637.5,437.5,1700,11737.5,3637.5,100,2075,28150,"NYC",793,200,3,0,199,1
"36081094700",24590.9090909091,15945.4545454545,11681.8181818182,5790.90909090909,5109.09090909091,8681.81818181818,3009.09090909091,2000,2045.45454545455,1481.81818181818,39,4045.45454545455,32025,5763.63636363636,4145.45454545455,0,0,118.181818181818,118.181818181818,581.818181818182,8181.81818181818,2190.90909090909,409.090909090909,463.636363636364,3163.63636363636,"NYC",210,40,8,1,39,1
"36081088400",12043.3333333333,2768.33333333333,6245,2125,2025,3003.33333333333,3648.33333333333,1241.66666666667,900,1048.33333333333,47.6,748.333333333333,39967,3955,1271.66666666667,0,0,26.6666666666667,0,455,4646.66666666667,1096.66666666667,673.333333333333,333.333333333333,1331.66666666667,"NYC",1571,493,40,0,491,2
"36061013800",181485.714285714,40385.7142857143,102128.571428571,18314.2857142857,62414.2857142857,47642.8571428571,37671.4285714286,15442.8571428571,13242.8571428571,5057.14285714286,38.5,19300,82935,6400,87971.4285714286,0,2642.85714285714,14342.8571428571,10385.7142857143,742.857142857143,21371.4285714286,75057.1428571429,36185.7142857143,5757.14285714286,15642.8571428571,"NYC",779,106,44,1,105,1
"36061017402",117000,97200,65700,20800,44950,22350,22550,6350,14650,6000,32.7,17050,35370,4100,31350,0,550,5850,2900,7000,35300,16400,9850,7500,38000,"NYC",226,66,8,0,66,0
"36047080400",45328.5714285714,41828.5714285714,26471.4285714286,7442.85714285714,14900,10628.5714285714,10428.5714285714,1928.57142857143,3000,2142.85714285714,35.5,10042.8571428571,25775,3485.71428571429,14200,0,100,2314.28571428571,1728.57142857143,3900,15171.4285714286,3442.85714285714,1742.85714285714,2771.42857142857,9571.42857142857,"NYC",433,169,47,0,169,0
"36005019500",93275,92362.5,50475,24900,24475,23900,16487.5,3512.5,12712.5,3700,33.3,19575,24461,4925,23362.5,0,0,3562.5,2200,2750,23700,6962.5,1550,7000,27887.5,"NYC",561,214,54,1,213,1
"36047050400",50166.6666666667,23433.3333333333,25733.3333333333,10455.5555555556,11277.7777777778,17688.8888888889,9288.88888888889,1455.55555555556,4188.88888888889,2088.88888888889,38.2,5200,55434,4355.55555555556,18866.6666666667,0,588.888888888889,1844.44444444444,1844.44444444444,1444.44444444444,9933.33333333333,10688.8888888889,8511.11111111111,1666.66666666667,6455.55555555556,"NYC",532,134,27,1,133,1
"36081010600",56271.4285714286,54342.8571428571,29171.4285714286,10971.4285714286,16628.5714285714,14357.1428571429,10971.4285714286,3342.85714285714,3385.71428571429,1800,36.1,14200,26987,10457.1428571429,14142.8571428571,285.714285714286,0,1342.85714285714,71.4285714285714,2185.71428571429,20314.2857142857,5457.14285714286,800,3842.85714285714,10671.4285714286,"NYC",423,137,37,0,137,0
"36047022100",66900,46050,32050,8433.33333333333,26600,21183.3333333333,9400,1283.33333333333,7033.33333333333,1400,34,6450,37062,2516.66666666667,26233.3333333333,300,2233.33333333333,2233.33333333333,583.333333333333,1983.33333333333,19583.3333333333,12000,7450,4916.66666666667,17733.3333333333,"NYC",854,282,50,0,281,1
"36047016600",18420,1700,9450,2770,3770,4630,6000,1250,940,870,48.9,900,51214,5170,1890,0,0,1340,350,440,5920,3680,2070,860,490,"NYC",215,70,10,0,69,1
"36061019600",61300,54471.4285714286,29257.1428571429,8485.71428571428,17042.8571428571,16214.2857142857,12285.7142857143,7271.42857142857,6771.42857142857,5442.85714285714,40.5,12528.5714285714,26940,857.142857142857,17542.8571428571,0,357.142857142857,2471.42857142857,1042.85714285714,2457.14285714286,16985.7142857143,4785.71428571429,3871.42857142857,2585.71428571429,22114.2857142857,"NYC",1168,321,141,0,320,1
"36047055100",65111.1111111111,40666.6666666667,32677.7777777778,13611.1111111111,23488.8888888889,20077.7777777778,6244.44444444444,1688.88888888889,5900,1311.11111111111,32.3,8277.77777777778,44375,4822.22222222222,22066.6666666667,0,1800,2522.22222222222,1000,900,12544.4444444444,18833.3333333333,4600,4888.88888888889,8411.11111111111,"NYC",440,107,23,0,107,0
"36047152200",23306.6666666667,13646.6666666667,11486.6666666667,4666.66666666667,4866.66666666667,7800,4540,1433.33333333333,1680,1200,40.1,4860,35260,3446.66666666667,6193.33333333333,0,406.666666666667,326.666666666667,833.333333333333,833.333333333333,3966.66666666667,4833.33333333333,3426.66666666667,733.333333333333,4540,"NYC",515,176,35,0,176,0
"36081052600",28542.8571428571,27842.8571428571,14800,8457.14285714286,6728.57142857143,7985.71428571429,4214.28571428571,1157.14285714286,3742.85714285714,957.142857142857,32.5,2642.85714285714,40208,5742.85714285714,6171.42857142857,0,0,428.571428571429,0,600,8071.42857142857,3242.85714285714,1085.71428571429,2228.57142857143,5771.42857142857,"NYC",148,54,14,0,54,0
"36081045400",50477.7777777778,48522.2222222222,25100,9855.55555555556,12911.1111111111,16177.7777777778,9933.33333333333,1600,3033.33333333333,1333.33333333333,39.5,8155.55555555556,33465,7222.22222222222,11444.4444444444,0,0,3955.55555555556,377.777777777778,3122.22222222222,10388.8888888889,8611.11111111111,4688.88888888889,3444.44444444444,7444.44444444444,"NYC",500,127,36,1,126,1
"36085020801",9277,1435,4546,2031,2141,2498,2165,442,827,288,39.5,123,51316,2828,1142,0,0,83,36,180,2838,948,647,165,1661,"NYC",569,107,11,1,106,1
"36081124100",19057.8947368421,12610.5263157895,9631.57894736842,3836.84210526316,5052.63157894737,4415.78947368421,4121.05263157895,1631.57894736842,905.263157894737,705.263157894737,36.8,2768.42105263158,35506,5347.36842105263,2757.89473684211,0,0,131.578947368421,373.684210526316,652.631578947368,4536.84210526316,3026.31578947368,1747.36842105263,1284.21052631579,2794.73684210526,"NYC",328,122,19,0,121,1
"36047043500",83633.3333333333,76833.3333333333,42966.6666666667,22033.3333333333,25116.6666666667,24000,10233.3333333333,2250,4433.33333333333,1966.66666666667,29.1,20550,25302,4966.66666666667,26750,0,1416.66666666667,3683.33333333333,533.333333333333,6750,17016.6666666667,6066.66666666667,2516.66666666667,7483.33333333333,25183.3333333333,"NYC",202,78,18,0,78,0
"36081044601",36077.7777777778,35477.7777777778,19033.3333333333,9211.11111111111,8166.66666666667,7888.88888888889,8077.77777777778,2733.33333333333,4388.88888888889,3488.88888888889,35.7,12700,26786,1966.66666666667,13100,0,0,1555.55555555556,0,3622.22222222222,9822.22222222222,2511.11111111111,1244.44444444444,1588.88888888889,7188.88888888889,"NYC",645,187,80,0,187,0
"36061001300",37808.3333333333,14841.6666666667,22066.6666666667,4333.33333333333,21525,9333.33333333333,2616.66666666667,0,2241.66666666667,0,30.8,5750,96875,1008.33333333333,16833.3333333333,0,208.333333333333,9650,1316.66666666667,133.333333333333,1325,16016.6666666667,7000,891.666666666667,2408.33333333333,"NYC",1193,185,63,0,185,0
"36061009600",1700,642.857142857143,785.714285714286,0,614.285714285714,871.428571428571,214.285714285714,0,371.428571428571,0,38.3,485.714285714286,137031,0,500,0,171.428571428571,742.857142857143,0,0,71.4285714285714,857.142857142857,328.571428571429,57.1428571428571,185.714285714286,"NYC",1437,200,85,0,200,0
"36061005800",50128.5714285714,17128.5714285714,21685.7142857143,5542.85714285714,19214.2857142857,17528.5714285714,6742.85714285714,1100,1685.71428571429,314.285714285714,35.2,5342.85714285714,113654,1657.14285714286,20328.5714285714,0,671.428571428571,9085.71428571428,1685.71428571429,514.285714285714,2828.57142857143,18242.8571428571,15000,1657.14285714286,1828.57142857143,"NYC",837,158,62,0,158,0
"36047051900",43563.6363636364,11636.3636363636,18290.9090909091,4600,19836.3636363636,15336.3636363636,1900,1890.90909090909,2018.18181818182,400,32.7,4772.72727272727,65263,1245.45454545455,24572.7272727273,136.363636363636,645.454545454545,1609.09090909091,2409.09090909091,418.181818181818,6245.45454545455,17500,6890.90909090909,1863.63636363636,3454.54545454545,"NYC",636,136,39,1,135,1
"36061010400",13057.1428571429,3700,7100,500,2471.42857142857,4085.71428571429,3942.85714285714,2057.14285714286,1628.57142857143,1557.14285714286,53.1,2657.14285714286,80588,728.571428571429,2528.57142857143,0,242.857142857143,2757.14285714286,1042.85714285714,214.285714285714,1871.42857142857,4471.42857142857,3557.14285714286,571.428571428571,1471.42857142857,"NYC",777,67,22,0,67,0
"36005005300",128866.666666667,126566.666666667,78166.6666666667,43300,33900,33433.3333333333,16500,1733.33333333333,14200,4433.33333333333,27.5,16033.3333333333,20341,4833.33333333333,23666.6666666667,0,0,1900,0,4433.33333333333,23900,5966.66666666667,2166.66666666667,8500,76066.6666666667,"NYC",154,67,11,0,67,0
"36005004600",39520,38500,20480,12700,7780,11100,5820,2120,3800,1180,33.6,6180,24912,4460,7000,0,0,2200,0,2020,7960,3060,1340,1760,10420,"NYC",374,109,16,1,108,1
"36081161700",16429.6296296296,9796.2962962963,8100,2985.18518518518,3837.03703703704,4166.66666666667,4277.77777777778,1162.96296296296,966.666666666667,703.703703703704,41.7,2481.48148148148,40022,6151.85185185185,2185.18518518519,0,0,66.6666666666667,200,285.185185185185,6059.25925925926,1974.07407407407,1451.85185185185,100,351.851851851852,"NYC",478,115,6,0,115,0
"36047015000",29740,7340,16680,5640,5360,7640,6320,4780,1520,2480,45.2,2620,51082,5600,6360,0,0,860,800,1220,9040,4040,3560,300,2920,"NYC",136,52,7,0,52,0
"36081071702",46450,27675,25212.5,5600,9450,11862.5,14425,5112.5,7175,3987.5,50.8,9887.5,44023,5875,12637.5,0,250,3350,212.5,1575,10800,12225,6300,1387.5,6837.5,"NYC",1128,234,16,0,234,0
"36005027600",100,64.406779661017,44.0677966101695,38.9830508474576,15.2542372881356,32.2033898305085,6.77966101694915,6.77966101694915,0,0,23.4,11.864406779661,22813,23.728813559322,0,0,0,0,0,6.77966101694915,25.4237288135593,0,0,23.728813559322,13.5593220338983,"NYC",641,231,2,0,230,1
"36061015700",129314.285714286,27257.1428571429,65128.5714285714,15314.2857142857,35057.1428571429,46028.5714285714,22185.7142857143,10728.5714285714,11428.5714285714,6371.42857142857,41.7,16028.5714285714,106622,5071.42857142857,57457.1428571429,0,1157.14285714286,15100,6714.28571428571,1071.42857142857,11728.5714285714,36714.2857142857,45385.7142857143,3328.57142857143,8171.42857142857,"NYC",640,86,32,0,86,0
"36047045000",5711.11111111111,188.888888888889,3055.55555555556,1977.77777777778,1277.77777777778,1144.44444444444,1200,111.111111111111,300,111.111111111111,24.8,88.8888888888889,NA,633.333333333333,677.777777777778,0,0,322.222222222222,177.777777777778,166.666666666667,1122.22222222222,744.444444444444,355.555555555556,44.4444444444444,2655.55555555556,"NYC",254,91,8,0,91,0
"36005019700",113250,112433.333333333,59883.3333333333,32200,33450,29066.6666666667,14983.3333333333,3550,8050,3816.66666666667,30,34450,20185,3683.33333333333,38483.3333333333,0,0,1883.33333333333,983.333333333333,4233.33333333333,26783.3333333333,5316.66666666667,783.333333333333,4083.33333333333,43366.6666666667,"NYC",532,174,64,0,174,0
"36047035602",71557.1428571429,4328.57142857143,41200,8785.71428571428,12857.1428571429,13114.2857142857,22442.8571428571,14357.1428571429,6585.71428571429,11600,55.4,9385.71428571428,42228,10928.5714285714,15028.5714285714,0,0,871.428571428571,1057.14285714286,1500,17528.5714285714,18642.8571428571,10600,1814.28571428571,11514.2857142857,"NYC",271,81,28,0,79,2
"36081103202",29014.8148148148,16170.3703703704,13777.7777777778,10300,7533.33333333333,5362.96296296296,4855.55555555556,962.962962962963,1270.37037037037,888.888888888889,26.6,6370.37037037037,23979,5611.11111111111,4477.77777777778,0,270.37037037037,1144.44444444444,322.222222222222,1340.74074074074,3800,1825.92592592593,1888.88888888889,885.185185185185,4129.62962962963,"NYC",512,126,36,0,125,1
"36061017200",80628.5714285714,71471.4285714286,38800,17000,25871.4285714286,21857.1428571429,11614.2857142857,4285.71428571429,8514.28571428571,2457.14285714286,32.9,14514.2857142857,29271,3057.14285714286,24300,0,0,5271.42857142857,2214.28571428571,9171.42857142857,15628.5714285714,8614.28571428571,7085.71428571429,7357.14285714286,18285.7142857143,"NYC",830,228,67,0,225,3
"36047011900",6361.53846153846,2926.92307692308,3234.61538461538,923.076923076923,2415.38461538462,1976.92307692308,861.538461538462,184.615384615385,561.538461538462,88.4615384615385,34.1,1023.07692307692,44804,400,2603.84615384615,23.0769230769231,203.846153846154,219.230769230769,361.538461538462,169.230769230769,1142.30769230769,1465.38461538462,1065.38461538462,280.769230769231,750,"NYC",1246,222,32,0,222,0
"36005027700",80471.4285714286,71600,37800,22971.4285714286,21128.5714285714,22714.2857142857,11357.1428571429,2300,9300,3457.14285714286,33.1,19828.5714285714,22295,5142.85714285714,21200,0,0,5014.28571428571,642.857142857143,5228.57142857143,23585.7142857143,4242.85714285714,2471.42857142857,4928.57142857143,26728.5714285714,"NYC",425,112,32,0,112,0
"36061022301",114600,102957.142857143,60528.5714285714,19200,43471.4285714286,32000,15514.2857142857,4414.28571428571,15200,3628.57142857143,31.5,31342.8571428571,19583,4842.85714285714,46400,0,0,3871.42857142857,1771.42857142857,8785.71428571428,18957.1428571429,12028.5714285714,8257.14285714286,6757.14285714286,26257.1428571429,"NYC",425,150,39,0,149,1
"36085013800",11287.037037037,1142.59259259259,5959.25925925926,2103.7037037037,1894.44444444444,2735.18518518519,3125.92592592593,1427.77777777778,329.62962962963,912.962962962963,49.9,216.666666666667,54196,3300,1261.11111111111,0,0,111.111111111111,94.4444444444444,55.5555555555556,3601.85185185185,1475.92592592593,1412.96296296296,372.222222222222,461.111111111111,"NYC",521,142,15,0,140,2
"36047051300",47560,24580,26520,3760,24160,12270,6020,1350,4070,650,31.6,10070,46168,2260,25090,0,190,2950,2580,1350,9790,12730,6520,1040,7190,"NYC",1130,344,52,1,343,1
"36005003500",78700,78400,41680,25520,21380,18440,10500,2860,7840,3400,30.3,10340,20605,7840,15920,0,260,1040,1100,2660,19160,4580,340,2800,30180,"NYC",196,48,10,0,48,0
"36081032900",23047.0588235294,21000,12611.7647058824,3829.41176470588,7605.88235294118,6529.41176470588,3817.64705882353,1264.70588235294,2329.41176470588,600,35.3,4841.17647058824,27419,3588.23529411765,6352.94117647059,0,0,417.647058823529,111.764705882353,652.941176470588,8911.76470588235,1305.88235294118,764.705882352941,758.823529411765,3382.35294117647,"NYC",555,162,14,0,162,0
"36005023000",49083.3333333333,36000,25433.3333333333,14366.6666666667,14216.6666666667,11700,6633.33333333333,2166.66666666667,3116.66666666667,2866.66666666667,30.9,7150,25675,6850,12516.6666666667,0,0,716.666666666667,1116.66666666667,1733.33333333333,10383.3333333333,4250,1250,4300,12566.6666666667,"NYC",201,57,16,1,56,1
"36061011800",128714.285714286,14785.7142857143,70271.4285714286,18271.4285714286,35757.1428571429,37900,25900,10885.7142857143,8728.57142857143,6828.57142857143,37.9,11742.8571428571,91514,6571.42857142857,30157.1428571429,0,600,31242.8571428571,7400,0,13842.8571428571,48671.4285714286,24285.7142857143,2400,4200,"NYC",929,93,31,0,93,0
"36085017007",9769.64285714286,4032.14285714286,4671.42857142857,2628.57142857143,1887.5,3132.14285714286,1889.28571428571,232.142857142857,675,175,37.6,689.285714285714,46875,3058.92857142857,1260.71428571429,0,0,0,87.5,207.142857142857,2958.92857142857,1535.71428571429,591.071428571429,287.5,855.357142857143,"NYC",269,51,5,0,51,0
"36047026100",57387.5,44450,34112.5,8012.5,25087.5,15800,7325,1162.5,6512.5,1550,31.2,3000,30121,3375,23325,0,1325,5237.5,1900,1837.5,13650,9650,4200,2312.5,13650,"NYC",287,143,11,0,143,0
"36047026200",40066.6666666667,26533.3333333333,20133.3333333333,8250,9883.33333333333,11016.6666666667,7566.66666666667,3350,2566.66666666667,1916.66666666667,40.3,7083.33333333333,29754,5083.33333333333,9866.66666666667,116.666666666667,0,350,1150,3850,9216.66666666667,6866.66666666667,1566.66666666667,2766.66666666667,7416.66666666667,"NYC",134,48,9,0,48,0
"36085032300",817.44966442953,642.953020134228,390.604026845638,163.758389261745,182.55033557047,289.261744966443,171.140939597315,10.738255033557,73.1543624161074,18.7919463087248,42.4,69.1275167785235,40313,236.241610738255,148.993288590604,0,0,11.4093959731544,0,45.6375838926174,289.93288590604,62.4161073825503,22.1476510067114,27.5167785234899,185.234899328859,"NYC",333,74,9,0,74,0
"36047091600",52525,52225,30225,12962.5,15662.5,12787.5,8237.5,2875,5700,3700,31.4,5437.5,31222,4212.5,13537.5,0,0,550,287.5,3125,19112.5,2500,450,2087.5,16950,"NYC",427,133,39,0,133,0
"36047041402",29416.6666666667,250,14166.6666666667,7516.66666666667,5816.66666666667,5433.33333333333,8583.33333333333,2066.66666666667,1716.66666666667,1000,38.3,6533.33333333333,35500,4833.33333333333,5083.33333333333,0,0,566.666666666667,300,550,7283.33333333333,5250,2716.66666666667,1200,4933.33333333333,"NYC",213,56,20,0,56,0
"36047034800",11286.3636363636,6931.81818181818,5368.18181818182,3072.72727272727,3413.63636363636,3363.63636363636,1354.54545454545,81.8181818181818,763.636363636364,163.636363636364,32.8,2745.45454545455,23564,1068.18181818182,2995.45454545455,0,72.7272727272727,963.636363636364,422.727272727273,686.363636363636,2709.09090909091,1131.81818181818,504.545454545455,486.363636363636,3018.18181818182,"NYC",1162,325,49,1,324,1
"36081017900",5438.88888888889,3527.77777777778,2594.44444444444,905.555555555556,1822.22222222222,1761.11111111111,788.888888888889,161.111111111111,350,205.555555555556,34.9,1838.88888888889,32250,427.777777777778,2166.66666666667,0,66.6666666666667,183.333333333333,61.1111111111111,355.555555555556,1188.88888888889,955.555555555556,416.666666666667,372.222222222222,722.222222222222,"NYC",1994,425,61,2,421,4
"36081091900",38862.5,31043.75,18618.75,7425,9818.75,9437.5,8800,3381.25,3937.5,2287.5,42.3,9743.75,25598,7943.75,6800,0,187.5,875,175,2343.75,11650,2993.75,1537.5,1400,5956.25,"NYC",406,72,11,0,72,0
"36081063700",11825.9259259259,3570.37037037037,5666.66666666667,2140.74074074074,2207.40740740741,3407.40740740741,3444.44444444444,625.925925925926,1003.7037037037,496.296296296296,44.5,411.111111111111,51399,2937.03703703704,2740.74074074074,0,0,107.407407407407,37.037037037037,196.296296296296,3596.2962962963,1600,922.222222222222,462.962962962963,611.111111111111,"NYC",998,248,25,2,245,3
