"GEOID","crime_idx","spend_alc","spend_trans","biz_alc","biz_resto","biz_lib","biz_groc","biz_health","biz_hotel","biz_retail","fastfood_6mo","fastfood_freq","road_maxspeed","road_meanspeed","road_maxlength","road_minlength","road_meanlength","road_totlanes","road_maxlanes","road_iri","road_bumps","road_aadt","road_sumlength","road_pci","road_pavewidth","road_vc","road_q","pop","sqmi","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths","pop_dens","race_white","race_minority","female","age_genz","age_millenial","age_genx","age_boomer","age_retiree","divsep","widowed","median_age","not_us_citizen","median_earnings","trav_cars","trav_trans","trav_motorcycle","trav_bike","trav_walk","trav_home","edu_lowedu","edu_hsged","edu_bs","edu_grad","unemp","below_pov"
"36047015000",28,526859,304357,0,1,3,2,8,0,4,1129,463,17,14.01229143,0.34155698,0.00428936,0.28390833,1.12837895,1.3662279,2.42690249,0.75551332,6827.087343,0.42128555,55.92457986,2.7694714,0.37652475,27.77409574,1600,0.05,"NYC",136,52,7,0,52,0,29740,1120,367,834,282,268,382,316,239,76,124,45.2,131,51082,280,318,0,0,43,40,61,452,202,178,15,146
"36081071702",60,1273364,748711,0,7,2,5,13,1,27,3300,1351,40,14.13004529,0.40144584,0.00239988,0.18166304,1.00344362,9.00000386,77.10793021,4.00373269,46029.97498,3.13784011,46.16049091,12.43119886,0.52442223,23.22890455,4084,0.09,"NYC",1128,234,16,0,234,0,46450,1502,2214,2017,448,756,949,1154,409,574,319,50.8,791,44023,470,1011,0,20,268,17,126,864,978,504,111,547
"36005027600",24,149533,68094,0,0,0,0,0,0,0,376,157,55,21.48250384,0.89296212,7.87e-05,0.32126334,1.37534308,6.00000304,91.96218316,16.46797916,35999.54829,8.70976335,67.54384297,14.12007234,0.07694269,22.43522492,480,0.66,"NYC",641,231,2,0,230,1,100,21,38,26,23,9,19,4,4,0,0,23.4,7,22813,14,0,0,0,0,0,4,15,0,0,14,8
"36061015700",91,9129321,4429447,4,59,16,12,56,3,170,8355,3086,25,12.72617119,0.33744276,0.00425803,0.19947417,1.18816033,1.98025622,4.2997822,5.17711982,595.2946555,0.99230154,55.91333233,3.29534601,0.00012219,28.21783227,11073,0.07,"NYC",640,86,32,0,86,0,129314.285714286,7144,1908,4559,1072,2454,3222,1553,751,800,446,41.7,1122,106622,355,4022,0,81,1057,470,75,821,2570,3177,233,572
"36047045000",44,97518,68453,0,2,1,0,1,0,5,394,159,15,9.47072893,0.25627611,3.15e-05,0.19893397,0.67903088,1.22320108,69.70241333,19.69387396,5115.759939,0.35577963,21.27241925,1.6975772,0.24960713,24.79224701,671,0.08,"NYC",254,91,8,0,91,0,5711.11111111111,497,17,275,178,115,103,108,10,27,10,24.8,8,NA,57,61,0,0,29,16,15,101,67,32,4,239
"36005019700",76,721325,729626,2,15,3,8,10,0,49,3968,1219,11,5.55429466,0.26446865,0.00430249,0.19056321,0.60031303,2.58149116,6.568137,0.7970696,2037.235907,1.00353457,25.87724919,2.42288147,0.02648854,24.94784206,7440,0.06,"NYC",532,174,64,0,174,0,113250,49,6746,3593,1932,2007,1744,899,213,483,229,30,2067,20185,221,2309,0,0,113,59,254,1607,319,47,245,2602
"36047035602",12,1350400,444370,0,4,3,0,10,0,6,4409,1548,25,23.80372788,0.20979937,0.00052034,0.20006425,1.90537201,1.99808921,0.4027741,0.02365082,3187.877698,0.4440946,95.09023303,4.77494959,0.25270238,NA,NA,NA,"NYC",271,81,28,0,79,2,71557.1428571429,4706,303,2884,615,900,918,1571,1005,461,812,55.4,657,42228,765,1052,0,0,61,74,105,1227,1305,742,127,806
"36081103202",48,1241408,653553,0,3,11,9,14,0,23,3795,1499,30,19.80204452,0.36999998,0.0002073,0.23955605,1.65396338,2.00000011,NA,NA,4176.333065,1.72024765,82.6981692,2.43594162,0.24739112,NA,6562,0.28,"NYC",512,126,36,0,125,1,29014.8148148148,3468,4366,3720,2781,2034,1448,1311,260,343,240,26.6,1720,23979,1515,1209,0,73,309,87,362,1026,493,510,239,1115
"36061017200",124,895287,725474,0,23,8,5,13,0,63,3514,1144,6,4.42252383,0.35537118,0.06217943,0.22978,0.62130081,1.22282069,45.78049897,25.42965152,1032.06847,0.96329504,15.46074281,5.45215791,0.0014334,27.58405803,5983,0.07,"NYC",830,228,67,0,225,3,80628.5714285714,641,5003,2716,1190,1811,1530,813,300,596,172,32.9,1016,29271,214,1701,0,0,369,155,642,1094,603,496,515,1280
"36047011900",139,561927,271827,1,32,8,7,9,5,82,1351,509,38,14.8307695,0.49975403,0.00037335,0.21757673,0.89642487,2.00000571,82.00642152,6.50236889,21743.50315,2.79731503,47.06841243,6.86176272,0.52819458,19.6110706,1713,0.25,"NYC",1246,222,32,0,222,0,6361.53846153846,893,761,841,240,628,514,224,48,146,23,34.1,266,44804,104,677,6,53,57,94,44,297,381,277,73,195
"36005027700",80,663005,530456,1,10,0,3,2,0,20,3206,1107,50,14.11579203,0.36528333,0.00030652,0.15654842,1.07520435,2.00000712,22.82213615,0.04640532,1330.881176,1.69579906,65.85628993,8.01604878,0.06752452,25.59108288,5184,0.07,"NYC",425,112,32,0,112,0,80471.4285714286,621,5012,2646,1608,1479,1590,795,161,651,242,33.1,1388,22295,360,1484,0,0,351,45,366,1651,297,173,345,1871
"36061022301",110,722406,844877,1,13,4,4,8,0,28,4620,1248,50,11.27361825,0.28624287,0.00471815,0.14901769,1.28616055,6.00000188,18.3301734,5.78824146,6078.324032,0.99455117,55.39200776,3.16848586,0.00879907,28.55893446,8010,0.07,"NYC",425,150,39,0,149,1,114600,815,7207,4237,1344,3043,2240,1086,309,1064,254,31.5,2194,19583,339,3248,0,0,271,124,615,1327,842,578,473,1838
"36085013800",10,2363117,598055,0,1,1,0,10,0,6,4792,1992,30,14.47445495,0.55788219,0.00026527,0.2848772,1.58267536,2.00000262,45.10873093,8.55763845,4567.332028,3.97198655,70.7822832,4.231202,0.15150789,NA,NA,NA,"NYC",521,142,15,0,140,2,11287.037037037,5478,617,3218,1136,1023,1477,1688,771,178,493,49.9,117,54196,1782,681,0,0,60,51,30,1945,797,763,201,249
"36047051300",93,1273368,768601,2,44,1,8,5,2,73,3628,1302,45,16.91015891,0.31718692,5.23e-05,0.17156387,0.68090046,2.00000345,69.12342321,8.79205395,32203.15399,2.19774519,35.77396029,8.90373436,0.36806442,24.83995743,4883,0.1,"NYC",1130,344,52,1,343,1,47560,2298,2458,2652,376,2416,1227,602,135,407,65,31.6,1007,46168,226,2509,0,19,295,258,135,979,1273,652,104,719
"36005003500",97,313620,306022,1,11,3,6,2,0,20,2289,735,25,3.71635797,0.31785669,0.00169478,0.16895166,0.86827441,2.00000203,NA,0.03116527,1379.181916,0.98008963,43.39591164,2.50539656,0.01158612,24.05556457,4052,0.05,"NYC",196,48,10,0,48,0,78700,15,3920,2084,1276,1069,922,525,143,392,170,30.3,517,20605,392,796,0,13,52,55,133,958,229,17,140,1509
"36081032900",28,817357,462839,1,12,0,2,0,2,18,2818,1219,25,5.91060449,0.47266494,0.00999957,0.27937081,1.20819938,3.78131956,25.16378823,2.2129121,3365.799523,3.92117282,42.58143788,2.12541,0.01716304,23.68022887,4256,0.17,"NYC",555,162,14,0,162,0,23047.0588235294,348,3570,2144,651,1293,1110,649,215,396,102,35.3,823,27419,610,1080,0,0,71,19,111,1515,222,130,129,575
"36005023000",66,396538,368131,1,6,0,3,1,0,14,1714,613,23,7.87686535,0.21951398,0.00856461,0.15116296,1.14481593,3.73168445,32.24627416,5.99126358,1994.375443,0.83248026,32.4461136,4.54509329,0.09763136,24.25205134,3131,0.06,"NYC",201,57,16,1,56,1,49083.3333333333,785,2160,1526,862,853,702,398,130,187,172,30.9,429,25675,411,751,0,0,43,67,104,623,255,75,258,754
"36061011800",108,7883178,3594034,0,33,10,8,35,2,77,6815,2531,25,11.80811136,0.27736679,0.00338415,0.23187995,0.87561387,2.00000059,67.29846252,17.2727698,4490.059019,1.39325634,36.45134324,6.38901441,0.10932877,26.20701002,9063,0.07,"NYC",929,93,31,0,93,0,128714.285714286,7975,1035,4919,1279,2503,2653,1813,762,611,478,37.9,822,91514,460,2111,0,42,2187,518,0,969,3407,1700,168,294
"36085017007",30,1230383,363000,0,0,1,0,1,0,1,3640,1679,30,13.34077884,0.75230469,0.00192499,0.47248638,1.11841312,1.99520269,44.27022711,89.40168025,4895.887095,1.58495143,37.67982747,4.48942948,0.05987504,NA,NA,NA,"NYC",269,51,5,0,51,0,9769.64285714286,3213,2258,2616,1472,1057,1754,1058,130,378,98,37.6,386,46875,1713,706,0,0,0,49,116,1657,860,331,161,479
"36047026100",104,1004265,739608,2,8,1,7,4,2,25,3826,1599,6,5.54040794,0.30383622,0.25557502,0.28118336,0.32545419,0.4747441,40.16133709,7.86297495,1308.761912,1.11326932,15.36244774,1.54157655,0.10465908,26.80916538,5300,0.08,"NYC",287,143,11,0,143,0,57387.5,1035,3556,2729,641,2007,1264,586,93,521,124,31.2,240,30121,270,1866,0,106,419,152,147,1092,772,336,185,1092
"36047026200",45,634858,445642,0,3,1,1,1,0,10,1655,666,NA,NA,0.25751834,0.01461202,0.22533471,0.20002002,0.30656945,NA,NA,272.151898,1.13571018,12.93475164,0.94224973,0.01319704,25.59591799,2318,0.06,"NYC",134,48,9,0,48,0,40066.6666666667,812,1592,1208,495,593,661,454,201,154,115,40.3,425,29754,305,592,7,0,21,69,231,553,412,94,166,445
"36085032300",112,269955,198812,1,6,1,2,2,0,16,795,332,50,24.43820311,0.51491375,0.00051332,0.30013202,1.39668561,4.00000122,189.4392797,21.32424214,22172.14709,6.5368543,51.71131406,11.39852094,0.21518257,21.34462544,1240,1.48,"NYC",333,74,9,0,74,0,817.44966442953,260,958,582,244,272,431,255,16,109,28,42.4,103,40313,352,222,0,0,17,0,68,432,93,33,41,276
"36047091600",131,597798,383635,1,4,0,7,3,0,20,2905,1233,13,5.74353671,0.3334505,0.05067104,0.26066303,0.59341415,1.05518645,31.7375048,27.49859149,2145.812646,0.79981778,24.34489356,1.48353539,0.09785709,25.94645175,4906,0.08,"NYC",427,133,39,0,133,0,52525,24,4178,2418,1037,1253,1023,659,230,456,296,31.4,435,31222,337,1083,0,0,44,23,250,1529,200,36,167,1356
"36047041402",17,431929,236030,0,1,0,1,1,0,4,1120,437,6,2.53978768,0.16784755,0.11157941,0.13674349,0.55631934,0.96812036,NA,NA,941.6035305,0.39665885,41.9941419,3.51752458,0.04933995,25.75339656,1612,0.06,"NYC",213,56,20,0,56,0,29416.6666666667,1750,15,850,451,349,326,515,124,103,60,38.3,392,35500,290,305,0,0,34,18,33,437,315,163,72,296
"36047034800",69,299961,135163,1,25,1,9,3,0,62,1630,721,50,19.46458207,0.37430721,4.73e-05,0.17462499,2.14793258,6.0000045,112.6739412,12.90237103,42172.89881,2.90586466,49.66650441,10.81598334,0.63977407,NA,NA,NA,"NYC",1162,325,49,1,324,1,11286.3636363636,958,1525,1181,676,751,740,298,18,168,36,32.8,604,23564,235,659,0,16,212,93,151,596,249,111,107,664
"36081017900",245,159395,111888,0,21,17,4,3,3,62,716,288,25,9.58476528,0.63896664,0.01924822,0.34721823,1.47956952,3.31065437,76.15561111,16.97158972,8791.649464,3.19130253,39.8498089,5.99097773,0.03426734,20.58769665,1069,0.18,"NYC",1994,425,61,2,421,4,5438.88888888889,344,635,467,163,328,317,142,29,63,37,34.9,331,32250,77,390,0,12,33,11,64,214,172,75,67,130
"36081091900",45,1048034,678393,0,7,1,1,5,1,26,4078,1614,18,4.50281969,0.50923009,0.00146903,0.30604562,0.91679277,1.99999982,21.9112967,9.51411567,983.5619549,2.64403385,47.28881024,2.83426977,0.06073738,23.66502522,6048,0.17,"NYC",406,72,11,0,72,0,38862.5,1251,4967,2979,1188,1571,1510,1408,541,630,366,42.3,1559,25598,1271,1088,0,30,140,28,375,1864,479,246,224,953
"36081063700",44,858935,424448,1,25,7,6,5,0,69,2310,932,35,8.37940894,1.14996909,0.00014424,0.19280685,2.31486264,6.00000089,53.74792645,4.71211502,10937.62394,2.11610019,65.26235038,2.74534402,0.01075948,23.68121238,3189,0.26,"NYC",998,248,25,2,245,3,11825.9259259259,2229,964,1530,578,596,920,930,169,271,134,44.5,111,51399,793,740,0,0,29,10,53,971,432,249,125,165
"36047011000",88,295117,190049,0,7,2,4,2,0,36,1572,620,11,4.12372164,0.30918251,9.22e-05,0.1980203,0.4103572,0.72018712,48.63865194,18.68317711,2170.68505,0.88124951,13.72113892,1.58332505,0.09887485,23.27486258,2483,0.06,"NYC",241,57,16,0,57,0,44500,571,2099,1286,699,880,658,378,55,193,79,28.1,899,22109,245,661,21,76,169,18,199,646,159,51,73,700
"36005023100",132,115008,134507,0,11,0,1,4,0,33,760,205,50,13.80874783,0.20438807,0.00658954,0.09954479,0.74320463,1.99999755,32.03767107,1.15937101,30207.17671,0.7938521,47.28403454,10.11048231,0.27552908,21.92781397,1494,0.05,"NYC",608,170,31,1,169,1,33000,49,1601,653,356,442,568,245,39,182,90,37.3,495,23902,39,405,0,5,18,0,85,404,106,15,156,613
"36005011700",189,171734,200847,0,8,3,21,1,1,61,897,242,25,16.22485568,1.14489216,0.00086332,0.57561569,1.60911382,2.00000004,164.6006816,41.79031615,4603.274882,3.31671107,55.08290654,4.59644063,0.19916198,19.09761201,1609,0.52,"NYC",563,66,12,1,65,1,2898.11320754717,45,1491,838,462,474,395,160,45,202,31,26.9,232,26707,113,337,0,0,119,43,56,330,93,0,94,496
"36047049700",102,1299234,628494,2,31,4,8,4,0,57,2506,944,17,6.97039881,0.34595033,5.87e-05,0.21402258,0.47283615,1.36510733,27.53469233,4.27311141,2698.101817,0.85706416,22.42929848,1.73193315,0.14374481,25.94938979,2988,0.06,"NYC",395,104,31,0,103,1,47300,1982,856,1387,219,1479,752,209,179,139,99,32.5,263,53359,186,1431,16,33,50,299,26,606,1135,343,106,302
"36005042000",84,569161,481883,0,3,5,4,19,0,16,2473,943,30,8.70996034,0.26533798,0.00304547,0.17236338,1.06639281,1.99999915,27.79395807,1.46873046,6230.550741,0.79541459,45.29219344,2.93417571,0.00590026,26.38131118,4032,0.06,"NYC",684,144,48,1,143,1,60650,145,3494,1792,841,1017,919,652,210,544,174,34.6,627,31577,390,873,0,0,66,34,66,1103,268,96,241,902
"36047123700",43,495892,165344,0,11,10,20,10,4,114,3043,1531,20,6.38274198,0.40732485,0.00235011,0.27731609,0.66824396,1.61141515,71.61473939,7.1414169,3558.118793,1.7368512,32.74922802,1.4709229,0.16822826,21.36866578,6482,0.12,"NYC",1026,235,43,0,235,0,55083.3333333333,5698,912,2996,3815,1660,972,132,31,30,29,13.4,406,17904,372,557,0,112,760,88,296,1102,268,127,77,3898
"36047092000",99,420399,334838,0,3,0,0,1,2,8,1871,751,17,3.23834556,0.32592178,0.09000001,0.21753728,0.90386939,2.00000029,NA,NA,976.581318,1.3015455,45.19346946,2.76394267,0.05059357,24.53930153,3130,0.09,"NYC",299,132,33,0,132,0,35877.7777777778,8,3221,1844,782,837,783,698,129,288,134,34.9,340,31298,246,863,0,0,0,46,185,927,305,60,163,936
"36047007200",24,169709,94321,0,2,0,1,2,0,9,1191,459,44,12.03441127,0.16478412,0.00068062,0.10034001,0.51493741,1.99999962,117.5192467,6.86643368,26280.61111,0.91356846,30.86694536,6.44056329,0.20861066,24.98415003,1796,0.02,"NYC",155,31,5,0,31,0,70900,274,1853,1118,610,633,621,196,67,78,64,29.8,754,17277,200,585,5,6,156,0,174,349,60,44,60,892
"36061023502",89,313290,366403,0,4,0,1,0,0,10,1074,290,0,0,0.05891777,0.02350409,0.04881575,0.35992493,0.49098141,1.04845595,0.3689845,61.14793091,0.08251639,17.78025544,0.89981232,0.00305987,27.84609139,2039,0.02,"NYC",113,37,10,0,37,0,96550,216,1715,940,437,728,434,253,79,187,65,30,498,25183,47,809,0,12,55,93,39,461,235,133,76,379
"36047053700",34,309731,217417,0,8,8,6,17,1,26,1435,577,45,16.45646231,0.28854428,0.00537369,0.17595919,0.52702665,2.00000002,61.41974068,3.45966384,27967.04915,1.85523858,34.60892757,9.59307898,0.28978761,23.0995803,3783,0.06,"NYC",1575,384,41,0,384,0,58983.3333333333,3382,157,1743,1844,722,491,298,184,37,109,16.8,52,14189,214,113,0,0,450,20,153,803,54,11,35,1695
"36005045600",92,623732,406319,0,5,1,1,0,1,10,1914,800,55,23.53300353,0.2828584,0.00229326,0.16287322,1.46632337,5.9637094,90.53026981,11.56066179,26291.60824,3.14950011,62.33396869,13.86904675,0.34259792,25.27981858,2868,0.34,"NYC",461,153,16,0,153,0,9337.5,680,2308,1639,480,677,858,706,267,249,314,44.1,334,42153,926,526,0,0,0,32,13,965,286,241,63,136
"36005026400",50,1164264,689651,0,7,5,3,3,0,15,3459,1416,27,7.73041031,0.30232243,0.00032057,0.22982263,0.75616552,1.77928951,0.61647175,0.06046024,1746.96385,1.02442582,37.75751378,1.88889721,0.10558774,24.07528927,5065,0.16,"NYC",405,98,16,0,98,0,34481.25,2214,3303,2874,1003,1298,1858,946,412,646,294,40.2,549,40406,1326,1126,0,50,295,64,137,2004,586,340,229,407
"36005042100",94,816690,798884,1,15,0,5,34,1,56,3503,1119,25,18.97252357,0.26375737,0.00125463,0.18038757,1.8620888,2.82580821,60.14632089,6.16671115,5111.967039,1.77666942,62.40421502,6.48199514,0.08235149,24.50623823,6010,0.1,"NYC",997,244,85,1,243,1,55760,444,5132,2723,1482,1831,1162,839,262,751,196,31.3,1891,21449,263,1394,0,0,457,122,294,924,349,126,414,2107
"36047117000",136,246256,136865,0,7,9,5,3,0,28,1267,488,6,2.40638407,0.27205186,0.11000174,0.21087918,0.84209349,2.03403256,25.4446027,10.90482973,3592.241997,0.9516421,16.6600717,3.55921102,0.06258918,25.99590459,1912,0.06,"NYC",480,141,18,0,141,0,29716.6666666667,0,1783,956,484,561,457,273,8,126,42,26.7,424,20212,85,417,0,0,163,42,87,456,49,0,50,347
"36081056800",103,859885,435551,1,13,5,10,12,1,39,3352,1400,50,10.51899239,0.3596499,0.0003481,0.18451153,1.68385416,6.00000273,59.70102023,7.45722471,29095.75442,2.4068275,44.62719877,7.44602828,0.18145859,24.13875948,4594,0.34,"NYC",1211,367,39,2,364,3,13375.7575757576,225,4189,2329,747,1153,1114,1157,243,326,108,40.4,523,39512,1302,703,0,0,50,38,143,1485,574,241,426,328
"36081128300",16,52380,13951,0,0,0,0,0,0,0,63,25,50,18.48123195,0.77078021,2.8e-05,0.19161793,0.88542059,5.99999901,75.24454531,6.32786354,28808.57618,12.85406629,67.21378583,11.3178854,0.12109488,24.05252327,77,0.76,"NYC",956,263,7,0,261,2,61.8421052631579,39,8,20,0,5,9,16,17,9,4,63.4,0,NA,17,0,0,0,0,5,0,35,8,0,0,0
"36081062100",42,657685,366860,0,2,2,2,3,0,14,1977,826,9,1.36151339,0.36889091,0.01174486,0.23295135,1.43647388,1.99999997,NA,NA,669.2128111,1.34184195,71.82369382,6.45753886,0.04147023,23.09028223,2759,0.1,"NYC",288,77,12,1,76,1,25670,1879,688,1478,535,629,673,563,167,189,106,38.8,182,38802,627,410,0,0,153,22,88,1042,226,91,91,324
"36085012500",31,540943,305272,0,6,1,1,5,0,14,1927,793,28,14.05595946,0.3867012,0.00229515,0.2974218,1.57287238,2.86445332,136.3217548,22.63482755,7958.101069,1.57556889,37.87265166,4.61792068,0.34189675,24.78329693,3003,0.18,"NYC",214,60,9,0,60,0,16716.6666666667,1279,1730,1626,858,750,766,555,80,206,115,33.7,337,41466,635,428,0,0,37,54,106,967,282,137,95,595
"36047014500",74,1251617,605458,1,17,3,6,6,1,37,3398,1280,12,4.08175876,0.42304356,0.01125493,0.26194208,1.04214111,2.00000071,9.95569839,1.64829444,1896.961994,1.21582466,50.45876089,2.60535277,0.12842402,23.85584607,4299,0.08,"NYC",350,92,17,1,90,2,56337.5,2206,2301,2476,623,1958,1236,564,126,403,145,31.2,613,34395,335,1917,0,78,379,123,107,846,910,533,158,739
"36081076902",46,557264,269571,1,10,7,5,20,0,18,1037,390,21,4.54348706,0.14038764,0.00022941,0.10044458,1.30961271,6.17901764,22.27790038,1.58110961,7679.512397,0.58067923,44.63006333,5.97646939,NA,25.9771471,1471,0.04,"NYC",535,116,21,0,116,0,35825,717,716,724,275,362,439,276,81,126,55,36.1,250,55110,88,672,0,0,9,21,52,226,295,296,26,106
"36047046201",32,452237,317450,0,5,2,3,11,0,14,1621,652,13,11.23142615,0.28669151,7.97e-05,0.22382728,0.89430611,1.02389825,0.05958783,0.03936572,5055.349171,0.43489018,44.64088816,2.24061859,0.23534322,25.94965115,2571,0.05,"NYC",194,35,5,0,35,0,54120,1964,742,1543,737,545,539,512,373,207,353,38.4,464,29153,237,528,0,5,108,22,132,423,439,333,145,567
"36005028400",98,26804,14897,0,6,2,3,59,2,24,668,257,55,21.68333229,0.58999999,0.00030464,0.23413151,2.50961523,7.99999773,63.0978535,2.68260845,20542.19833,5.30178898,76.66266697,10.41704426,0.05005692,23.99046777,888,0.44,"NYC",826,220,19,3,216,4,1597.67441860465,168,519,216,37,89,246,276,39,102,61,53.7,96,25110,35,50,0,6,0,33,30,272,69,7,6,59
"36047037500",113,501138,369072,0,9,1,2,4,0,20,2286,956,8,2.86584851,0.24957797,0.02137424,0.18675344,0.19095722,0.25798525,NA,0.45211407,656.5520111,0.86063963,12.40280149,0.94839449,0.05023279,25.98900684,3342,0.06,"NYC",257,68,16,0,68,0,52833.3333333333,563,2607,1684,608,1153,818,478,113,255,160,31.1,556,30675,313,1000,0,25,78,129,292,846,249,119,192,688
"36085012200",50,1076135,393690,2,15,10,3,25,1,46,2760,1094,25,6.98786952,0.54556435,0.00041031,0.3662041,0.81791663,2.77201413,13.73996078,2.39872557,5584.440187,1.45314361,44.32292015,4.68581704,0.24118998,NA,NA,NA,"NYC",714,150,18,1,147,3,12056.25,3365,493,1955,825,725,1077,1026,205,285,199,40.8,98,54250,1229,461,0,0,16,22,77,1299,681,307,119,154
"36005045102",39,526661,239827,0,6,3,1,1,0,12,1366,570,50,12.42117751,0.19140525,0.01000001,0.11567215,1.82093038,6.00000396,44.34948704,0.21315589,17182.53457,1.03796092,49.30464831,7.84738164,0.16052253,27.62636827,1814,0.08,"NYC",114,18,3,0,18,0,23375,1489,381,981,254,542,479,412,183,166,137,40.7,268,49464,490,323,0,0,235,16,104,578,270,251,37,32
"36061022200",162,586708,432092,0,24,18,2,12,1,72,2019,844,19,4.76392225,0.33837476,0.03810553,0.27799972,1.26283248,2.55377174,57.1752448,7.04326893,3353.272943,1.53092163,41.25980534,6.39568385,0.01469772,25.26558528,3048,0.07,"NYC",927,288,85,0,287,1,44142.8571428571,939,2151,1651,668,779,904,654,85,302,147,36.7,352,42917,81,946,13,24,122,70,45,651,464,407,78,1106
"36081069500",19,626987,333046,0,3,4,1,11,0,12,1629,687,13,10.10952946,0.37260899,0.0200801,0.32392996,1.26697818,1.59689565,38.88469521,37.04555422,6430.425104,0.75494906,30.63847307,1.19693726,NA,27.99710446,2257,0.08,"NYC",243,49,16,0,49,0,24525,895,1067,992,259,360,669,497,177,264,136,45.1,296,38409,477,558,0,14,46,21,83,491,450,195,48,194
"36047041800",64,428024,300453,1,10,5,9,5,0,45,1409,567,30,3.94192722,0.21816179,0.00145897,0.14147167,0.81727941,6.000001,34.82825212,10.25396896,3940.607591,1.11395372,16.40923553,3.3720206,0.09892176,27.09064001,2239,0.06,"NYC",394,112,28,0,112,0,45216.6666666667,2195,518,1332,1122,568,339,451,233,145,164,26.4,243,30766,283,251,0,0,155,18,98,726,188,78,78,625
"36005019300",102,402025,470181,0,1,2,2,0,0,14,2880,778,50,28.8859432,0.42452095,0.00016971,0.17724956,0.39475303,1.99999701,43.37755579,0.00762561,45730.88609,1.84219753,65.37263141,19.05948061,0.00341639,24.54357254,5575,0.1,"NYC",303,83,13,0,82,1,62877.7777777778,13,5646,3403,1851,1668,1314,632,194,765,144,26.5,1294,24308,512,930,0,0,112,18,136,1431,399,25,392,2755
"36047037100",60,722565,532144,0,3,0,2,1,0,7,2646,1106,7,3.77862531,0.25951399,0.08782296,0.19919513,0.19512331,0.2790473,NA,7.15705471,1162.157992,0.66548903,14.70450774,1.35281188,0.11113021,26.16400959,4326,0.07,"NYC",355,135,24,0,135,0,65828.5714285714,126,4482,2439,1287,1165,1393,723,40,472,209,31.3,621,33077,459,1388,0,0,53,30,175,1207,422,115,197,938
"36061009400",268,7620,3942,2,51,15,10,106,12,304,57,27,25,5.30663591,0.34969916,3.86e-05,0.21137445,0.60274275,1.99999987,8.64731837,2.53416886,1710.18864,2.31094519,31.90134304,2.31442307,0.0569409,25.56173961,75,0.06,"NYC",938,135,50,1,134,1,733.333333333333,40,4,30,0,28,0,12,4,4,4,29.4,13,121250,0,3,0,0,29,0,0,12,13,10,0,0
"36081122702",87,875640,893647,1,8,2,2,3,1,20,3898,1220,32,10.59572331,0.70500784,0.0012531,0.33084669,0.83862845,1.99999932,57.45717423,31.00254094,11480.80466,2.77642879,40.09137646,5.53242677,0.03047437,24.64608389,6575,0.17,"NYC",426,84,16,0,83,1,44141.1764705882,1747,5757,4285,2008,2016,1670,1348,462,640,479,31.8,809,22108,1012,1310,0,0,250,0,457,2001,899,254,553,2787
