GEOID,pop,pop_dens,race_white,race_minority,female,age_genz,age_millenial,age_genx,age_boomer,age_retiree,divsep,widowed,median_age,not_us_citizen,median_earnings,trav_cars,trav_trans,trav_motorcycle,trav_bike,trav_walk,trav_home,edu_lowedu,edu_hsged,edu_bs,edu_grad,unemp,below_pov,City,Borough,Class,CasualtiesPerPop,CasualtiesPerPopDens,TotalInjuries,TotalDeaths,Collisions,CasualtiesCount,PedeCasualtiesCount,road_maxspeed,road_meanspeed,road_maxlength,road_minlength,road_meanlength,road_totlanes,road_maxlanes,road_iri,road_bumps,road_aadt,road_sumlength,road_pci,road_pavewidth,road_vc,road_q
36047058000,3858,64300,1527,2331,1998,867,935,1150,573,333,213,113,36.4,721,26431,388,1061,0,0,66,72,160,984,491,220,59,674,NYC,Brooklyn,0,0.01399689,0.000839813,54,0,190,54,24,25,8.64175798,0.20056613,0.00113762,0.16432077,0.64901906,2.00000027,18.38656126,2.1706357,1034.575387,1.14637441,37.56658803,2.85913329,0.06389618,26.15166139
36047034900,5932,98866.66667,464,5468,3244,1667,1594,1517,1011,143,817,112,30.8,1335,25861,248,2028,0,0,121,71,246,1811,399,147,302,1786,NYC,Brooklyn,0,0.013991908,0.000839514,83,0,289,83,15,8,2.97566956,0.40098029,0.12064793,0.25380024,0.82503364,1.29213261,27.65764451,9.35090279,2939.854171,1.00736281,31.50667007,3.22839681,0.09171221,27.96755737
36047055800,2359,33700,1823,536,1231,515,470,581,577,216,164,188,40.6,354,32703,238,460,0,0,184,30,88,635,366,216,115,357,NYC,Brooklyn,0,0.013988978,0.000979228,33,0,216,33,17,25,2.3641905,0.20188873,0.00050727,0.1483042,1.08252589,2.00000147,NA,NA,705.1212839,0.87851403,63.6269575,4.50548731,0.04124425,26.93142568
36047058200,2950,49166.67,1850,1100,1495,892,629,885,404,140,164,186,33.5,574,30992,215,677,0,27,91,127,230,664,283,139,167,729,NYC,Brooklyn,0,0.013898305,0.000833898,41,0,217,41,9,11,4.55893645,0.20289269,0.00262887,0.15854184,0.36277013,0.73779161,44.56751045,5.52755296,3513.756117,0.61742109,10.93887084,0.99726665,0.16567155,27.74167986
36047019800,1877,37540,979,898,1092,361,405,459,435,217,122,155,44.2,283,41000,307,384,0,15,22,7,102,552,165,168,25,323,NYC,Brooklyn,0,0.013851891,0.000692595,26,0,123,26,6,8,2.7582263,0.15485038,0.06503301,0.14129571,0.27203441,0.61940151,NA,NA,1165.358115,0.94656056,14.14941665,0.76224047,0.04971999,27.261664
36047118201,2962,59240,107,2855,1536,777,898,720,539,28,257,110,30.8,575,31144,375,873,0,13,21,25,139,1021,213,63,79,677,NYC,Brooklyn,0,0.013841999,0.0006921,41,0,125,41,1,25,11.78277242,0.23896006,0.0572586,0.16869599,1.11018031,1.99495025,NA,NA,959.4556816,0.86008545,55.50901574,1.30383451,0.0457657,26.43981766
36047013000,5203,74328.57143,2207,2996,2658,1215,1354,1528,918,188,348,194,35.2,851,35822,427,1439,0,7,204,181,215,1058,779,375,175,1252,NYC,Brooklyn,0,0.01383817,0.000968672,72,0,357,72,20,25,5.1295451,0.30367694,0.00024476,0.24510708,0.93134246,1.99999983,0.58055565,0.10016629,1993.31813,1.43282127,46.46872596,2.32862152,0.11252651,27.39709801
36047028400,3759,62650,1974,1785,1711,867,689,1277,664,262,298,141,39.2,1213,30750,465,983,0,0,173,54,290,839,465,216,132,692,NYC,Brooklyn,0,0.013833466,0.000830008,52,0,309,52,18,30,9.05712622,0.20340673,0.05999995,0.15901246,0.67707357,1.99999824,14.17304519,3.52879901,2449.789997,0.71887165,31.07691864,1.40343811,0.13198678,26.48446928
36047053200,2682,38314.29,1524,1158,1425,611,704,671,468,228,155,155,37.1,336,32426,335,587,0,0,132,39,118,512,435,345,210,415,NYC,Brooklyn,0,0.013795675,0.000965697,37,0,154,37,20,8,1.30647244,0.47959276,0.00082348,0.27159739,1.18548034,1.99999855,14.70252648,2.43641867,747.5601603,1.15719559,59.46389895,3.90876844,0.03429764,27.96533818
36047067800,2477,41283.33,353,2124,1317,425,564,635,720,133,271,111,44,261,41714,653,623,0,16,28,0,111,774,425,167,120,153,NYC,Brooklyn,0,0.013726282,0.000823577,34,0,113,34,4,5,0.31411912,0.31899727,0.00034141,0.24082674,0.51927149,0.81032987,3.37274439,0.25455358,218.4149396,0.77397972,24.06719212,1.42545275,0.00649097,28.94253632
36047101400,2186,36433.33333,89,2097,1188,387,475,485,683,156,264,94,44.8,287,35349,358,672,0,0,9,14,117,639,313,143,92,299,NYC,Brooklyn,0,0.013723696,0.000823422,30,0,84,30,2,4,3.48169323,0.20271594,0.06046281,0.18331224,0.26713394,0.29922455,NA,NA,715.6893238,0.46500791,13.35669685,0.66783484,0.03977451,23.92835103
36047043600,4676,93520,2866,1810,2582,776,1120,1410,1025,345,351,199,40.8,1299,25871,653,1401,0,19,134,43,215,1234,950,242,194,1026,NYC,Brooklyn,0,0.013686912,0.000684346,64,0,288,64,22,11,8.47328536,0.24951554,0.00319794,0.20105296,0.71545155,0.89112693,79.90685594,31.19190689,8008.056497,0.32859301,19.32619308,1.78862888,0.50865626,26.87775161
36047018400,2718,45300,1282,1436,1362,550,597,710,653,208,91,171,40,312,42019,527,610,0,0,98,10,254,645,476,154,86,287,NYC,Brooklyn,0,0.013612951,0.000816777,36,1,127,37,8,3,1.51483148,0.19592084,0.00359267,0.19064478,0.23775785,0.25444265,NA,0,496.8156051,0.38867479,11.88789252,1.04407198,0.02511855,27.56202175
36047010200,5291,88183.33,269,5022,2617,1274,1662,1442,697,216,428,194,31.5,2438,21003,402,1384,0,31,438,2,575,848,294,153,215,1440,NYC,Brooklyn,0,0.013608014,0.000816481,72,0,409,72,39,5,1.34012146,0.29586517,0.00203152,0.26226542,0.44133699,1.11580522,NA,0,594.9883852,1.15645676,25.77847401,1.85919839,0.04242181,28.21728364
36047005201,1623,27050,1172,451,993,206,209,319,420,469,352,248,60.9,85,67833,205,296,0,4,40,0,113,399,390,255,51,444,NYC,Brooklyn,0,0.013555145,0.000813309,22,0,64,22,5,16,6.90486501,0.27320698,0.00062403,0.18211227,0.34772368,0.6504928,0.80604166,0.31228839,864.8925355,0.78199011,27.61010308,2.66306707,0.06057177,25.86500302
36047077600,3767,53814.28571,129,3638,2250,628,818,1127,965,229,689,273,41.5,632,35679,376,1497,0,0,58,40,78,1172,540,370,208,359,NYC,Brooklyn,0,0.013538625,0.000947704,51,0,170,51,16,25,5.9022734,0.38961395,6.64E-05,0.21736777,0.81844505,4.00000878,15.41213157,2.93139545,2803.725863,0.98731671,30.5025956,3.71415155,0.10162683,24.3327819
36047054700,5172,73885.71,3604,1568,2581,1955,1545,1207,381,84,197,154,27.1,364,32125,330,1039,16,171,387,149,264,1003,637,278,62,2029,NYC,Brooklyn,0,0.013534416,0.000947409,70,0,240,70,14,18,6.46331874,0.35361001,0.00017091,0.23607995,0.52076843,1.46282324,NA,0,1892.248605,1.03944091,30.54417703,1.25774158,0.10318514,22.68416673
36047043000,3405,56750,1567,1838,1770,653,796,883,855,218,443,163,39.5,1152,30417,184,983,0,3,178,47,292,660,442,194,193,815,NYC,Brooklyn,0,0.013509545,0.000810573,46,0,255,46,19,23,8.42816145,0.29465159,0.00047989,0.18817006,1.19132972,1.97488076,6.8449582,3.32741024,3892.063527,0.87775362,59.6570793,2.92627728,0.21393802,26.9268291
36047116200,2329,38816.67,6,2323,1281,516,665,602,486,60,297,65,34.7,336,29116,338,571,0,14,61,0,47,755,136,112,60,613,NYC,Brooklyn,0,0.013310434,0.000798626,31,0,159,31,10,2,0.41067546,0.30412415,0.13467868,0.24233603,0.43756197,0.68527051,NA,NA,285.145244,0.88598696,22.66961116,1.05432929,0.01996538,27.77436935
36047034300,4809,80150,313,4496,2905,1218,1121,1325,792,353,518,331,36.1,533,28380,345,1240,0,33,72,58,183,1191,487,201,261,1838,NYC,Brooklyn,0,0.01330838,0.000798503,64,0,157,64,17,6,5.07623751,0.24804279,0.04102081,0.23119547,0.39914284,0.4509869,NA,NA,1581.16269,0.53570983,19.95714183,1.51803645,0.12286735,27.37897048
36047044500,5039,83983.33333,870,4169,2364,1207,1742,1345,604,141,305,112,31.3,1737,30607,269,1814,0,75,156,182,520,1051,724,257,150,1546,NYC,Brooklyn,0,0.013296289,0.000797777,67,0,322,67,15,8,7.25442215,0.3317175,0.19547148,0.28092649,0.60233664,0.67697449,NA,0,1742.77153,0.52902079,30.11683198,1.5058416,0.09800266,25.95468773
36047027400,3084,51400,1391,1693,1552,644,647,785,769,239,228,151,42,680,32361,403,766,0,14,62,0,202,919,290,153,79,556,NYC,Brooklyn,0,0.013294423,0.000797665,41,0,139,41,15,5,1.65265143,0.28188954,0.1346165,0.22343713,0.24496975,0.3511804,NA,NA,269.1878961,1.01080509,14.08313653,0.88762171,0.02028068,26.72788932
36047042700,5496,91600,1220,4276,2578,1257,2453,1390,340,56,408,27,27.7,1562,29589,188,2165,0,104,442,96,365,818,741,182,472,2109,NYC,Brooklyn,0,0.013282387,0.000796943,73,0,297,73,19,6,4.25795632,0.21952161,0.15064481,0.18054928,0.33930074,0.46215077,15.6326989,3.27631414,1104.962923,0.52561414,14.62481278,0.84825186,0.03575198,23.23607049
36047014700,2263,56575,1185,1078,1122,398,836,640,305,84,241,55,33.6,212,48185,215,807,5,79,104,99,77,455,560,312,71,319,NYC,Brooklyn,0,0.013256739,0.00053027,30,0,96,30,5,25,15.8016439,0.16131751,0.00026029,0.12347084,1.43366304,2.00000047,7.05103819,0.77626109,9256.735297,0.78878806,57.84004207,5.25941451,0.19630813,24.61052123
36047057400,2905,48416.67,1509,1396,1467,440,638,767,824,236,185,115,48.3,241,43333,599,716,0,29,94,0,115,770,565,201,120,236,NYC,Brooklyn,0,0.013080895,0.000784854,38,0,156,38,9,18,7.39433108,0.15531505,0.09761399,0.14116912,0.50755371,1.18750064,56.21198413,1.76162913,2156.757611,0.5506945,22.46581279,2.03321416,0.03464962,30.34296324
36047046201,2706,54120,1964,742,1543,737,545,539,512,373,207,353,38.4,464,29153,237,528,0,5,108,22,132,423,439,333,145,567,NYC,Brooklyn,0,0.01293422,0.000646711,35,0,194,35,5,13,11.23142615,0.28669151,7.97E-05,0.22382728,0.89430611,1.02389825,0.05958783,0.03936572,5055.349171,0.43489018,44.64088816,2.24061859,0.23534322,25.94965115
36047088200,6750,84375,66,6684,3981,1484,1767,1765,1480,254,588,370,37.8,896,35118,1180,1918,0,30,74,19,69,2435,821,405,168,1113,NYC,Brooklyn,0,0.012888889,0.001031111,87,0,245,87,20,7,3.52725137,0.14755357,0.00398874,0.09959307,0.63978304,1.57423667,NA,0.00045108,1304.469014,0.54360376,34.95062274,2.04369717,0.07391718,27.77297603
36047042600,4231,60442.86,1954,2277,2349,662,919,1378,923,349,329,254,43.9,1371,23550,457,1317,0,64,148,0,296,979,704,217,194,914,NYC,Brooklyn,0,0.01276294,0.000893406,53,1,199,54,12,25,4.42714477,0.32138389,0.01999998,0.21039873,0.46777066,1.99999776,NA,0.23452579,1754.626424,0.64854529,28.68403711,0.23452579,0.10103953,27.21641192
36047038300,4399,62842.85714,236,4163,2506,1097,1205,1000,832,265,434,213,34.2,296,42207,372,1512,0,61,100,45,87,1163,816,173,157,605,NYC,Brooklyn,0,0.012730166,0.000891112,55,1,232,56,13,3,2.52945143,0.32980034,0.03323521,0.26554481,0.19249783,0.22744851,NA,0.10357727,384.9707507,0.43085879,9.57655542,0.48124457,0.01910679,28.32232091
36047032900,5997,99950,1777,4220,3381,1648,1463,1414,1213,259,549,329,33.9,1124,34602,568,1636,0,0,134,16,275,1381,673,484,304,1400,NYC,Brooklyn,0,0.012506253,0.000750375,75,0,262,75,15,10,6.71252419,0.54675861,0.00404866,0.33333153,0.51480875,0.77008255,3.34749541,0.53429683,1528.954678,1.03014076,25.3162852,1.21837315,0.0985397,26.36265635
36047026600,3607,60116.67,1490,2117,1958,795,818,1079,713,202,173,123,39.3,789,29200,343,974,0,0,200,36,147,1113,365,102,189,447,NYC,Brooklyn,0,0.012475742,0.000748544,45,0,155,45,15,3,0.8960058,0.5748393,0.00079678,0.37001939,0.35802971,0.547466,3.18477139,1.54815276,207.2943275,1.15523164,18.52359739,1.05474044,0.01265632,27.89081876
36047064800,2110,35166.67,1249,861,1002,597,437,508,485,83,107,141,35.5,143,34889,503,366,0,4,45,17,35,723,344,65,35,58,NYC,Brooklyn,0,0.012322275,0.000739336,26,0,86,26,2,7,7,0.1971395,0.08883835,0.16349562,0.55037289,0.57315065,19.67451552,1.78049914,1825.943439,0.28605389,23.69057146,1.82105702,0.09850133,26.56150691
36047008200,4306,86120,476,3830,2143,1025,1447,1068,584,182,425,193,30.6,1027,26026,249,1544,19,0,170,10,158,1018,469,214,221,1432,NYC,Brooklyn,0,0.012308407,0.00061542,53,0,210,53,6,5,2.32951773,0.27513332,0.16902828,0.223342,0.57326085,0.94873559,16.38840074,3.73770543,1856.258934,0.64194849,46.60406691,4.48370054,0.11928346,26.54125959
36047059600,2526,36085.71,2193,333,1384,358,410,595,824,339,250,230,50.9,78,46509,413,616,0,0,89,11,67,741,708,228,71,314,NYC,Brooklyn,0,0.012272367,0.000859066,30,1,132,31,10,15,7.5461117,0.19953713,0.14797109,0.16990323,0.76606629,1.21917477,25.20385031,0.23052302,2371.605881,0.5000536,27.62241457,1.91516573,0.06248103,NA
36047023600,5567,79528.57,5165,402,2576,2447,1654,540,528,398,167,189,22.5,265,16104,382,357,0,9,703,65,306,1256,318,216,89,2778,NYC,Brooklyn,0,0.012214837,0.000855039,68,0,309,68,33,5,2.71311631,0.44289866,0.04382449,0.31939622,0.32545216,0.53999107,NA,0,636.5070935,1.45306922,19.31495575,1.46097521,0.04487548,27.47255759
36047006300,1885,47125,1488,397,1019,381,437,713,248,106,136,37,37.2,118,70764,151,771,0,40,71,45,17,289,593,277,34,107,NYC,Brooklyn,0,0.012201592,0.000488064,23,0,218,23,2,24,2.69780969,0.47782692,0.00103039,0.28221428,0.56692076,0.96776721,5.54573889,0.80217538,904.945485,1.12932199,54.23970673,2.37530359,0.02331821,24.29159214
36047021000,4514,75233.33,1549,2965,2278,1151,869,1477,798,219,231,141,38.5,1196,19921,658,1075,0,0,153,31,296,1216,534,153,198,1068,NYC,Brooklyn,0,0.012184315,0.000731059,55,0,223,55,21,13,5.64621974,0.40579648,0.0163413,0.29517319,0.72291862,1.07082515,0.11203874,0.06559567,667.0521025,1.25364954,35.88091378,2.49602573,0.04335257,25.75883415
36047027600,4132,68866.67,1392,2740,1884,899,1422,995,616,200,398,180,32.7,1855,24349,402,1383,0,0,224,84,181,1049,459,142,214,896,NYC,Brooklyn,0,0.012100678,0.000726041,50,0,198,50,22,5,2.65296231,0.27012327,0.16279335,0.20247013,0.24542055,0.37258383,NA,NA,190.9055875,0.76714453,13.07869783,0.73470192,0.01010781,25.32594533
36047028600,4646,66371.43,2189,2457,2182,871,1145,1300,750,580,341,441,37.9,954,36804,586,1136,0,0,9,35,185,1224,792,363,117,989,NYC,Brooklyn,0,0.012053379,0.000843737,56,0,215,56,14,50,6.96637581,0.15046223,0.00334463,0.1167679,0.99539378,6.00000265,31.65864058,1.50498093,17466.34114,0.71370908,30.23000319,4.66812009,0.11756612,25.90401905
36047025800,4242,60600,1667,2575,2075,860,1072,962,1022,326,288,264,38.1,1266,25847,371,1105,0,55,249,95,278,834,671,113,181,1191,NYC,Brooklyn,0,0.012022631,0.000841584,51,0,229,51,20,5,0.95657898,0.4491126,0.14590763,0.36687798,0.31639452,0.42977283,5.37693832,2.61378946,353.0218949,1.53214137,21.70686746,1.78607705,0.02155785,27.51394335
36047040900,3663,61050,322,3341,2084,854,1338,1026,321,124,227,134,30.2,843,27656,236,1231,0,0,166,4,285,830,306,119,238,1057,NYC,Brooklyn,0,0.012012012,0.000720721,44,0,190,44,12,9,5.74113411,0.26451129,0.04999999,0.21967463,0.46926929,1.99999942,NA,NA,1009.337229,1.14391372,30.56268979,1.92403514,0.08685964,23.69355927
36047035601,2683,134150,2560,123,1329,113,585,539,973,473,450,325,58.6,162,37153,427,575,0,0,86,0,86,654,561,580,143,578,NYC,Brooklyn,0,0.011926947,0.000238539,32,0,158,32,12,24,16.06797956,0.23158767,0.06762959,0.17111581,1.6339742,1.92989726,262.8068974,17.2337651,9888.443628,0.36690491,38.10060919,4.8341509,0.45702548,NA
36047117202,2937,48950,131,2806,1565,776,529,1021,493,118,141,188,36.5,646,34779,286,965,0,18,30,25,121,752,263,95,49,268,NYC,Brooklyn,0,0.011916922,0.000715015,35,0,132,35,4,1,0.04958879,0.24947191,0.01776298,0.20670894,0.9217135,1.0182527,0.2234973,0.08703166,332.442339,0.48095784,46.05086225,0.98135678,0.02349714,26.86809684
36047020700,4310,86200,2326,1984,2214,690,1150,1360,945,165,275,145,37.9,342,57250,340,1732,0,173,293,215,114,627,1106,1133,97,265,NYC,Brooklyn,0,0.011832947,0.000591647,51,0,177,51,23,10,4.57433327,0.27554798,0.05276449,0.20227368,1.06090402,1.83698654,15.19929023,0.80224928,811.6074405,0.68460999,52.65206856,2.90957239,0.02719653,29.07672908
36047011200,6707,95814.29,2886,3821,3094,2212,1538,1429,1190,338,377,265,30.6,1613,20478,320,1302,0,11,586,129,497,1377,518,223,198,2439,NYC,Brooklyn,0,0.011778739,0.000824512,77,2,316,79,37,6,2.18986557,0.2712765,0.04910353,0.23167417,0.39302075,0.71932705,16.78323249,8.29082594,1158.956692,1.00401769,18.67378738,1.88961191,0.05757014,25.63286137
36047014900,5814,58140,3765,2049,2976,1120,1696,2007,778,213,422,192,35.5,439,59850,511,2302,0,133,193,262,103,769,1441,1219,289,413,NYC,Brooklyn,0,0.011695906,0.001169591,68,0,266,68,27,25,10.57015124,0.29920074,0.00976536,0.24831672,0.85458269,1.9999998,31.18000039,0.29322884,3224.051988,1.24259603,38.28619687,2.73643402,0.17884313,26.89070659
36047079801,3188,63760,801,2387,1759,534,988,850,585,231,316,155,37.1,322,39388,288,1266,0,18,27,145,128,756,576,551,233,354,NYC,Brooklyn,0,0.011606023,0.000580301,37,0,119,37,5,7,3.89429103,0.19951671,0.04013372,0.12831431,0.3885398,1.12858033,30.74752911,5.92454705,2364.454733,0.46609874,12.44034996,2.65171823,0.05322355,28.02458445
36047052600,4486,64085.71,1776,2710,2535,1048,1352,1162,779,145,449,184,33.9,738,32531,202,1733,0,47,161,110,153,740,913,661,191,634,NYC,Brooklyn,0,0.011591618,0.000811413,52,0,168,52,13,13,6.58063977,0.14648095,0.00090107,0.11983373,0.61969769,0.9677604,NA,NA,2636.787238,0.38847162,40.83633272,3.02696144,0.13250437,29.38240003
36047014000,1899,31650,1540,359,920,438,353,590,347,171,158,104,39.4,148,44464,340,402,6,0,70,10,28,471,337,133,50,296,NYC,Brooklyn,0,0.011585045,0.000695103,22,0,83,22,1,23,10.08065691,0.2658732,0.00139592,0.18172344,0.74520958,1.85056271,50.93421227,3.84913383,5853.139612,0.5188247,27.20829245,0.84290402,0.28191627,26.26493888
36047034000,2174,43480,806,1368,1244,205,390,358,522,699,314,436,59,171,18188,136,334,0,0,24,7,223,739,309,68,87,663,NYC,Brooklyn,0,0.01149954,0.000574977,25,0,91,25,11,12,6.06296309,0.1579287,0.00362145,0.09967634,0.60738388,0.95714365,77.24414662,3.30817611,1760.514528,0.37040933,18.35432489,1.51719429,0.11319314,NA
36047017600,2437,40616.67,1013,1424,1188,511,586,655,535,150,183,122,38.1,521,36250,385,645,0,7,82,54,198,524,327,140,32,401,NYC,Brooklyn,0,0.011489536,0.000689372,28,0,159,28,8,11,3.28828288,0.17000003,0.09720801,0.14299976,0.89015647,2.00000033,18.19471618,1.53778119,6279.803004,0.69571122,32.4156995,3.40400679,0.05166751,24.84169773
36047062000,1927,16058.33,1846,81,926,448,258,519,545,157,60,139,44.3,79,65882,441,206,0,0,4,145,49,322,368,352,70,131,NYC,Brooklyn,0,0.01141671,0.001370005,21,1,79,22,9,25,19.35683636,0.68003581,0.01057131,0.5048568,1.28711229,1.6386405,NA,NA,4647.017976,1.051041,64.35561462,3.21778073,0.43507051,NA
36047018600,2289,57225,1166,1123,1080,590,502,688,361,148,119,153,37.4,298,27500,329,495,0,11,75,58,135,604,391,70,100,204,NYC,Brooklyn,0,0.011358672,0.000454347,26,0,75,26,3,2,0.3814554,0.29552424,0.14740082,0.21425767,0.16922288,0.1938036,NA,0,193.2395949,0.78376792,11.06167422,0.94250972,0.00748148,27.59930638
36047091200,6920,115333.3,38,6882,4021,2384,2015,1529,891,101,469,249,25.6,455,19207,305,1141,0,63,60,25,587,1628,222,0,451,3420,NYC,Brooklyn,0,0.011271676,0.000676301,78,0,210,78,27,6,3.69812624,0.29463263,0.00083783,0.24727609,0.4311581,0.51652817,27.24057394,23.6022781,1719.527994,0.72752248,16.98671295,1.07789526,0.0787847,26.49859462
36047010400,5904,98400,353,5551,2833,1419,1676,1816,768,225,325,208,33.6,2645,16406,722,1252,0,18,763,20,749,974,400,176,210,1789,NYC,Brooklyn,0,0.011178862,0.000670732,66,0,434,66,42,5,2.1752808,0.29494781,0.03681512,0.24360826,0.2986878,0.36352937,NA,0,785.7295024,1.39150428,18.2826297,1.41350576,0.04261477,28.73452706
36047028200,3245,46357.14,1675,1570,1703,559,796,864,805,221,211,156,39.4,596,36167,431,1041,0,10,34,23,199,863,566,299,156,471,NYC,Brooklyn,0,0.011093991,0.000776579,35,1,209,36,5,13,5.96025492,0.2165933,0.14744578,0.17142599,0.9657867,1.9999999,15.40876442,1.07139103,6390.481819,1.00556755,36.5506968,3.51967186,0.05446857,24.72213794
36047118202,3066,61320,184,2882,1630,835,852,923,411,45,208,109,32.2,469,30685,279,885,0,0,66,33,108,1097,137,67,68,789,NYC,Brooklyn,0,0.011089367,0.000554468,34,0,133,34,9,6,1.53729655,0.31103117,0.00198676,0.2340173,0.68240804,1.19303925,0.00363353,0.00100137,0.19991579,0.62555496,47.53487859,3.42553242,1.00E-05,26.94261393
36047010600,5240,87333.33,320,4920,2696,1197,1634,1436,782,191,324,127,32.6,2195,16460,601,1094,0,51,436,0,646,616,479,65,155,2372,NYC,Brooklyn,0,0.011068702,0.000664122,58,0,398,58,32,5,1.33840311,0.29832668,0.13486125,0.22716267,0.26547811,0.3600362,NA,0,617.3216498,1.47590911,14.21088073,1.07000907,0.02236895,28.5728447
36047011600,4189,69816.67,446,3743,2165,1086,1285,1117,452,249,216,169,31.2,1812,16983,545,1206,0,0,232,0,341,730,196,60,102,1404,NYC,Brooklyn,0,0.010981141,0.000658868,46,0,187,46,27,5,0.77922658,0.1976171,0.00462976,0.16856139,0.20956621,0.34976478,9.23390978,3.73114378,836.0224438,1.17189575,10.78942713,1.49514697,0.03081635,27.48906384
36047016900,4682,58525,3104,1578,2666,908,1523,1221,799,231,244,240,34.5,287,56029,325,1874,0,66,254,221,264,410,1391,828,95,626,NYC,Brooklyn,0,0.010892781,0.000871422,51,0,214,51,23,25,13.27624201,0.29654324,0.00172068,0.21234471,1.2482335,2.0000004,135.8874085,14.02988624,2339.800162,1.00051483,42.2272871,1.73177517,0.16469593,26.72714906
36047027200,3684,73680,1679,2005,1973,1145,746,1095,472,226,83,127,33.5,758,22388,414,1146,0,0,109,32,188,774,484,227,144,852,NYC,Brooklyn,0,0.010857763,0.000542888,40,0,94,40,12,2,0.44531598,0.2964354,0.00087918,0.20664917,0.20429327,0.2994297,1.59549644,0.77558855,102.0801521,0.57294124,10.8814756,0.64399451,0.005274,27.32047826
36047058800,3699,61650,2424,1275,1955,707,764,1037,907,284,339,259,41.5,585,50318,574,907,0,31,224,61,144,565,983,419,180,561,NYC,Brooklyn,0,0.010813733,0.000648824,40,0,215,40,11,9,5.70922967,0.21557908,0.17787698,0.19855514,0.45049369,0.71150792,NA,NA,858.3480175,0.39318692,22.52468435,1.12623422,0.05168825,NA
36047118800,4627,66100,112,4515,2421,947,1465,1250,901,64,361,165,33.5,1239,23739,353,1509,0,0,28,26,147,1536,323,78,176,1149,NYC,Brooklyn,0,0.010806138,0.00075643,50,0,252,50,21,23,9.47733467,0.38237727,0.02678673,0.23947285,1.11028294,1.92468229,NA,NA,268.0848653,1.123418,60.61389042,3.14696597,0.01844057,25.47495409
36047058400,3072,43885.71,2266,806,1581,549,774,929,618,202,324,130,37.4,449,37428,478,936,0,10,102,89,127,611,728,477,76,468,NYC,Brooklyn,0,0.010742188,0.000751953,32,1,174,33,13,23,4.87584506,0.24838779,0.00019985,0.16373664,0.59094566,0.93731242,NA,NA,206.4794014,0.83130344,35.37063363,2.35086677,0.01194914,NA
36047062800,4934,16446.66667,4251,683,2477,971,854,1489,1221,399,220,329,44,58,46166,1513,533,0,0,71,30,36,1861,531,355,338,378,NYC,Brooklyn,0,0.010741792,0.003222537,50,3,245,53,7,23,12.29393238,0.83166095,0.00043527,0.519695,1.26464413,1.9999998,4.21936847,1.0260518,3307.376021,1.52062263,61.78470362,3.18496614,0.18715481,NA
36047015700,4198,69966.66667,3061,1137,2073,699,1310,1305,749,135,272,118,35.6,399,75536,201,1819,11,155,158,405,3,345,1330,1275,44,73,NYC,Brooklyn,0,0.01071939,0.000643163,45,0,322,45,11,17,12.16789319,0.23264846,0.02866801,0.21432454,0.90929046,1.37114764,36.71185914,0.70329232,3818.297609,0.48110336,38.85357521,2.97651847,0.18970716,28.80672244
36047010000,6642,110700,524,6118,3126,1760,1811,1843,1050,178,356,117,32.3,2708,17213,377,1846,8,51,475,32,606,884,347,124,251,2694,NYC,Brooklyn,0,0.010689551,0.000641373,71,0,306,71,33,12,1.72888589,0.29645176,0.03975142,0.2253614,0.41785776,0.95797508,NA,NA,288.5002073,1.08077855,23.91820645,2.03536983,0.01940997,29.146742
36047055600,3658,52257.14286,3028,630,1848,1022,900,755,837,144,298,159,32.5,510,38850,496,725,0,17,109,113,155,783,528,415,122,529,NYC,Brooklyn,0,0.010661564,0.000746309,39,0,161,39,16,4,1.19653516,0.32857287,0.00389896,0.25585514,0.29643722,0.56251587,1.30433794,0.22942752,397.1014684,0.86099045,16.89825989,1.08516685,0.02275543,26.91567375
36047037402,4977,41475,3149,1828,2622,1061,1038,1325,962,591,385,450,42.3,904,27647,476,1064,0,0,303,266,139,1032,844,658,277,859,NYC,Brooklyn,0,0.010648985,0.001277878,53,0,246,53,22,8,3.9279605,0.25916768,0.00186338,0.19531542,0.86482373,2.00000042,NA,NA,1863.862391,0.76500901,43.32918956,2.1576592,0.11120132,NA
36047023000,4141,69016.67,2977,1164,2023,1737,1283,683,400,38,144,78,24.5,663,17310,453,692,0,34,464,95,146,1073,199,96,86,1510,NYC,Brooklyn,0,0.010625453,0.000637527,44,0,222,44,21,6,2.72406549,0.14827137,0.04948488,0.11848376,0.24450033,0.48820572,NA,0.07900326,831.1809244,0.64777736,13.03084672,0.75459081,0.0422611,25.89218623
36047006700,3867,64450,3183,684,1944,741,950,1175,842,159,124,85,36.6,216,65313,254,1489,2,78,321,204,45,379,1062,920,183,151,NYC,Brooklyn,0,0.010602534,0.000636152,41,0,221,41,15,12,8.02651538,0.28030466,0.0005261,0.24944875,0.39491812,0.49876932,46.87271501,23.59239499,1609.642649,0.98254786,25.50101622,1.76554829,0.12652541,26.01214945
36047015500,3688,61466.67,3004,684,1868,828,873,1190,747,50,166,34,35.9,268,68914,210,1092,0,164,262,272,21,245,1076,987,104,158,NYC,Brooklyn,0,0.010574837,0.00063449,39,0,234,39,8,10,8.56716767,0.29385494,0.09718309,0.21003843,0.66205056,0.79420254,18.39801056,0.35245231,1570.928683,0.68698823,29.78947611,2.85509794,0.08632061,29.20267594
