,GEOID,City,STATE_x,2018 Total Crime Index,Alcoholic Beverages,AnalysisArea_x,AnalysisArea_y,Beer/Wine/Liquor Stores:Bus,COUNTY_x,Eating & Drinking Businesses (SIC),Education/Library Businesses (SIC),Food Stores - Businesses (SIC),Health Services - Businesses (SIC),Hotel/Lodging Businesses (SIC),MAX_POSTED_SPEED_LIMIT,MAX_SECTION_LENGTH,MAX_TOTAL_LANES,MEAN_ACTUAL_PCT_TRUCKS,MEAN_IRI,MEAN_I_NO_OF_BUMPS,MEAN_LAST_ACTUAL_AADT,MEAN_LAST_ACTUAL_CNTYR,MEAN_MEDIAN_WIDTH,MEAN_PCI,MEAN_POSTED_SPEED_LIMIT,MEAN_SECTION_LENGTH,MEAN_TOTAL_LANES,MEAN_TOTAL_PAVEMENT_WIDTH,MEAN_VC,MEAN_q_score,MIN_SECTION_LENGTH,POPULATION_x,Point_Count,Public/Other Transportation,SQMI_x,SUM_Length_Miles,Total Retail:Bus,POPULATION_x,Went to fast food/drive-in restaurant 9+ times/mo,Went to fast food/drive-in restaurant in last 6 mo
47,36061013700.0,NYC,NY,201.0,6133718.0,0.22654417,0.08746919,7.0,New York,121.0,19.0,8.0,155.0,42.0,15.0,0.34235928,1.58096132,,43.59526077,26.08439917,5030.434765999999,666.1293666,,31.649687300000004,9.59993344,0.26743520000000004,0.77976106,2.39856149,0.16313505,25.96781949,0.0003055,6573.0,131.0,2976014.0,0.09,2.70536934,287.0,6573.0,1914.0,5183.0
48,36081074300.0,NYC,NY,28.0,1030218.0,0.19389674,0.07486395,0.0,Queens,15.0,1.0,13.0,14.0,0.0,6.0,0.29702575,0.584852,,16.61459859,3.15729132,836.9240877000001,176.0322892,,22.00833098,2.18250539,0.26047857,0.43383606,1.77679668,0.01122632,27.20343035,0.09316812,4380.0,114.0,635833.0,0.07,1.44490609,51.0,4380.0,1169.0,2837.0
49,36081062600.0,NYC,NY,89.0,528572.0,0.43753598,0.16893359,0.0,Queens,1.0,6.0,0.0,3.0,0.0,29.0,0.41038392,3.90841827,1.6239321000000002,46.89599933,12.75028426,4969.984271,947.0425432,6.022526200000001,61.42534238,8.05074118,0.33232724,1.83618292,2.52603454,0.15642061,25.21380772,0.02085968,2572.0,257.0,201862.0,0.17,2.02290488,11.0,2572.0,850.0,1857.0
50,36081069701.0,NYC,NY,27.0,912850.0,0.13109353,0.05061549,0.0,Queens,7.0,0.0,1.0,4.0,0.0,3.0,0.25609043,0.92169818,0.0,13.11526602,5.87696731,1328.095002,66.70523909,0.53125128,21.15370845,0.97264654,0.21227296,0.71858269,3.92490011,,24.32666886,0.00143827,3908.0,66.0,562435.0,0.05,0.38167727,7.0,3908.0,1020.0,2604.0
51,36081031700.0,NYC,NY,34.0,1639930.0,0.69961933,0.27012454,1.0,Queens,11.0,1.0,3.0,3.0,0.0,50.0,0.52692979,4.00000504,0.25258066,65.01101844,14.82248713,19014.15862,960.0717592,0.86678998,76.40727611,13.05895968,0.27861890000000006,1.2931725,10.70260699,0.05167071,25.55726638,4.3e-05,6017.0,365.0,971435.0,0.27,7.26355021,28.0,6017.0,1757.0,4292.0
52,36061017900.0,NYC,NY,60.0,5797685.0,0.20019918,0.07729733,1.0,New York,25.0,5.0,7.0,19.0,4.0,50.0,0.23220165,6.00000182,0.53507935,45.46305873,5.59862695,19501.92672,432.7325759,1.9912851000000003,25.97098592,8.90970582,0.17215531,1.4776153,5.40997535,0.01435733,28.19985334,0.00054635,9488.0,110.0,2811744.0,0.08,1.00209385,61.0,9488.0,2592.0,6995.0
53,36047109800.0,NYC,NY,171.0,312067.0,0.85995977,0.33203232,0.0,Kings,5.0,1.0,3.0,4.0,0.0,25.0,0.67631862,4.98923574,0.6474825,57.55576699,12.44858393,8054.110390000001,834.2682771000001,0.36731969,60.88043823,9.8697841,0.38774485,2.09087858,8.32520599,0.24221525,21.65201039,0.00053698,2113.0,356.0,229827.0,0.33,4.17757355,40.0,2113.0,543.0,1300.0
54,36047000900.0,NYC,NY,153.0,2943942.0,0.16275772,0.06284111,1.0,Kings,25.0,28.0,20.0,90.0,1.0,25.0,0.23528257,5.91556127,2.15583705,64.74131101,5.02644375,9577.208282,1245.551528,,51.38525551,16.05051473,0.16830770000000003,1.77402191,7.82025197,0.36929217,26.69998314,0.00132551,3984.0,91.0,1428368.0,0.06,1.58222675,80.0,3984.0,1228.0,3324.0
55,36061008000.0,NYC,NY,147.0,5132539.0,0.17172422,0.06630309,2.0,New York,78.0,16.0,12.0,110.0,18.0,25.0,0.34591795,3.99999916,,84.70942506,13.37376444,2486.0421079999996,377.61422749999997,3.53303864,37.80593411,11.68757604,0.21271779999999998,1.20735051,3.43679535,0.08247062,26.64885176,0.00685458,5897.0,100.0,2490252.0,0.07,2.0953687,148.0,5897.0,1760.0,4764.0
56,36061013500.0,NYC,NY,178.0,3197471.0,0.41252235,0.15927577,1.0,New York,24.0,9.0,4.0,6.0,3.0,35.0,0.40333356,4.00000041,0.01360441,68.00688298,6.23842032,15260.5942,1658.701758,0.87275035,71.6914672,21.65943652,0.19327478,1.750059,6.13953586,0.52452033,22.29740145,0.00999998,7411.0,208.0,1349252.0,0.16,3.06193192,84.0,7411.0,2874.0,7558.0
57,36047058800.0,NYC,,43.0,787761.0,,0.06127168,0.0,,10.0,0.0,2.0,22.0,0.0,9.0,0.21557908,0.71150792,,,,858.3480175000001,130.12517179999998,,22.52468435,5.70922967,0.19855514,0.45049369,1.12623422,0.05168825,,0.17787698,,,552972.0,,0.39318692,25.0,,934.0,2324.0
58,36005023704.0,NYC,NY,82.0,366170.0,0.06907936,0.02667169,1.0,Bronx,7.0,4.0,2.0,2.0,0.0,13.0,0.23174237,1.00824855,,5.29574337,0.88535648,389.6033124,34.92996314,,31.04750975,3.09028971,0.15502662,0.7019531999999999,2.3360335,0.00854854,24.11516525,0.00850934,3827.0,40.0,428249.0,0.03,0.53374441,20.0,3827.0,545.0,2016.0
59,36081016900.0,NYC,NY,40.0,1516178.0,0.23001591,0.08880964,1.0,Queens,5.0,0.0,4.0,2.0,0.0,11.0,0.3204551,0.92683227,0.68333306,,,1352.979793,325.9762982,,38.87269835,4.04138403,0.23394087,0.77698122,3.36904699,0.04844423,29.05340653,0.01006543,5491.0,129.0,898139.0,0.09,1.15183574,12.0,5491.0,1566.0,4023.0
60,36081099200.0,NYC,NY,97.0,471626.0,0.58974646,0.22770238,0.0,Queens,1.0,1.0,2.0,1.0,0.0,10.0,0.47165818,0.81320377,,19.32504348,8.47996138,2100.070611,480.15674979999994,0.51967414,22.92827258,6.10281852,0.38150668,0.54742689,1.04377089,0.13897322,19.4516233,0.21046834,4075.0,306.0,497154.0,0.23,1.72869311,8.0,4075.0,704.0,2232.0
61,36047084000.0,NYC,NY,116.0,481435.0,0.17032246,0.06576187,1.0,Kings,8.0,3.0,2.0,4.0,0.0,7.0,0.28561717,0.67486856,0.17797345,14.65703197,7.07773027,1918.1145329999997,325.2232416,,18.15781147,4.0211622,0.20096825,0.41777179,1.04442946,0.09869542,26.81947322,0.00492882,2396.0,98.0,354563.0,0.07,1.06808047,10.0,2396.0,744.0,1781.0
62,36081051200.0,NYC,NY,98.0,467592.0,0.37771946,0.14583829999999998,0.0,Queens,2.0,0.0,2.0,3.0,0.0,17.0,0.6019321,1.92289851,1.78328023,59.8919796,60.41127422,4007.6579469999997,1173.764082,,49.64891351,7.15994557,0.38820938,1.1667218000000001,3.20425253,0.2799429,26.77641853,0.0140999,2684.0,215.0,281401.0,0.15,1.610112,11.0,2684.0,740.0,1815.0
63,36047011700.0,NYC,NY,88.0,1053632.0,0.20181738,0.07792213,1.0,Kings,15.0,2.0,6.0,2.0,2.0,25.0,0.29268629,2.00000179,1.0581966,101.08099059999999,8.342074499999999,10977.84256,998.3196746,,35.25645282,12.99614485,0.20913470000000003,1.00582869,2.4827035,0.73713781,21.2679512,0.0046811000000000005,2688.0,120.0,509685.0,0.08,1.10689781,48.0,2688.0,840.0,2229.0
64,36061011300.0,NYC,NY,421.0,62608.0,0.17557557,0.06779011,1.0,New York,115.0,18.0,12.0,22.0,16.0,15.0,0.34220105,1.17020727,,35.31934219,12.41658758,3463.674567,645.743745,,35.66346164,10.09935934,0.24878771,0.76358007,3.43617245,0.04900891,24.84465067,0.00817466,118.0,102.0,22849.0,0.07,2.13415646,821.0,118.0,50.0,104.0
65,36047001500.0,NYC,NY,181.0,3289734.0,0.30601189,0.11815185,0.0,Kings,14.0,6.0,7.0,6.0,5.0,45.0,0.28363674,8.00000163,0.14853309,60.53725145,5.76445299,13354.16977,806.6825411,0.20715218,63.37751014,11.90467501,0.14387375,1.59688355,9.40800332,0.21622152,23.11389155,0.00673848,4457.0,162.0,1933065.0,0.12,3.14467957,52.0,4457.0,1817.0,4865.0
66,36081086900.0,NYC,NY,194.0,353101.0,0.57710897,0.22282302,1.0,Queens,51.0,14.0,14.0,44.0,14.0,50.0,0.80473717,3.00000015,0.25354729,29.26528982,13.18232014,4470.418999,394.304339,0.09331533,59.27444876,9.36567801,0.21814138,1.33529101,4.253669599999999,0.01572628,20.98428052,0.00111945,2207.0,316.0,247861.0,0.22,4.40309729,169.0,2207.0,598.0,1487.0
67,36061031100.0,NYC,NY,513.0,0.0,0.72045142,0.27816785,0.0,New York,0.0,0.0,2.0,0.0,0.0,50.0,0.75951922,6.00000498,0.2101297,60.42045754,5.64208147,17846.35862,588.9565075,0.99629485,68.73652657,14.886116099999999,0.30990088,2.22630215,8.400791499999999,0.05659779,24.45219434,0.0002229,2.0,309.0,0.0,0.28,7.42654365,2.0,2.0,0.0,0.0
68,36047010000.0,NYC,NY,58.0,666303.0,0.15039270000000002,0.05806695,0.0,Kings,16.0,2.0,7.0,5.0,0.0,12.0,0.29645176,0.95797508,,,,288.50020730000006,230.8210306,,23.91820645,1.72888589,0.2253614,0.41785776,2.03536983,0.01940997,29.146742,0.03975142,6886.0,84.0,467715.0,0.06,1.08077855,37.0,6886.0,1694.0,4214.0
69,36047004600.0,NYC,NY,64.0,428485.0,0.28991479,0.11193673,0.0,Kings,1.0,3.0,2.0,4.0,0.0,9.0,0.25120205,2.00000115,,5.58120155,1.98874281,1766.98039,255.8829482,0.09825937,23.72120405,3.71758729,0.1971052,0.61054472,1.7676307,0.04136214,25.32913059,0.0011821,1160.0,123.0,103721.0,0.11,1.43576742,4.0,1160.0,380.0,854.0
70,36047030800.0,NYC,,61.0,421576.0,,0.26702525,0.0,,4.0,2.0,4.0,1.0,1.0,25.0,0.33413913,2.00000067,0.72562723,0.08147202,0.00177788,1636.609792,579.4566378,0.00193988,56.17798134,10.12944575,0.18628396,1.05759507,3.06090826,0.09873121,,0.00117813,,,295928.0,,1.21045985,10.0,,579.0,1440.0
71,36047006300.0,NYC,NY,68.0,927416.0,0.10127560000000001,0.03910273,1.0,Kings,5.0,5.0,4.0,3.0,0.0,24.0,0.47782692,0.96776721,,5.54573889,0.80217538,904.945485,215.69724449999998,,54.23970673,2.69780969,0.28221428,0.56692076,2.37530359,0.02331821,24.29159214,0.00103039,1766.0,59.0,449334.0,0.04,1.12932199,13.0,1766.0,518.0,1390.0
72,36081155102.0,NYC,NY,42.0,2509495.0,1.49172833,0.57595953,1.0,Queens,19.0,6.0,4.0,57.0,0.0,50.0,0.67812507,3.99999686,,50.04216736,6.37554191,22054.34537,688.8871741,0.59227034,73.99094717,17.47489219,0.29142483,1.57585958,10.02399476,0.07077894,,0.00132808,8282.0,0.0,986650.0,0.58,6.03644783,44.0,8282.0,2801.0,6610.0
73,36047110400.0,NYC,NY,151.0,651099.0,0.74001536,0.28572153,0.0,Kings,34.0,11.0,15.0,11.0,2.0,30.0,0.61882581,4.00000002,0.2450563,34.07924272,3.75343809,7125.454337,565.8504757999999,0.19344908,40.81093452,8.15687671,0.35729416,1.60436374,9.21631784,0.15394113,22.44356443,0.00028798,4016.0,406.0,479513.0,0.29,3.32417709,98.0,4016.0,1201.0,2872.0
74,36047066200.0,NYC,NY,55.0,402218.0,0.23991604,0.09263210000000001,0.0,Kings,8.0,0.0,6.0,29.0,0.0,7.0,0.20586443,0.59517195,1.66972927,37.53459447,6.45331624,2855.5265870000003,264.8493666,,18.87215313,3.9339427000000002,0.17544432,0.50650939,1.26627347,0.18833147,23.11218614,0.01390532,1492.0,141.0,97362.0,0.09,0.37010425,39.0,1492.0,510.0,1146.0
75,36081084602.0,NYC,NY,62.0,177349.0,0.74433769,0.28739039,0.0,Queens,3.0,2.0,0.0,1.0,3.0,50.0,0.79,6.00000213,1.77339861,119.12629040000002,21.6854482,42780.36084,1492.197351,0.79807302,55.70872294,28.29662022,0.28251216,2.66105764,20.00624066,0.0921196,19.70422459,2.3899999999999998e-05,1067.0,430.0,80761.0,0.29,8.94566465,5.0,1067.0,296.0,709.0
76,36081095400.0,NYC,,63.0,928601.0,,0.3197292,0.0,,5.0,1.0,3.0,3.0,0.0,25.0,0.33404804,2.00000022,0.0,75.33614776,5.65481188,2141.971153,801.2594069,0.65996915,34.27539469,10.06019426,0.24710085,0.95686345,2.09758706,0.14088834,,0.04,,,683885.0,,1.428572,12.0,,1553.0,3716.0
77,36061029900.0,NYC,NY,184.0,370527.0,0.62559575,0.24154387,0.0,New York,8.0,5.0,5.0,1.0,0.0,29.0,0.31519508,3.84255377,,206.3238168,35.93082533,17776.34345,1303.631201,3.66594246,27.16701388,17.72391405,0.18246609,2.14816745,11.724183400000001,0.03732607,21.66598009,0.00023359,3926.0,232.0,433342.0,0.24,1.07850657,18.0,3926.0,593.0,2196.0
78,36061031703.0,NYC,NY,242.0,8294287.0,0.23711927,0.09155226,1.0,New York,40.0,13.0,7.0,6.0,2.0,35.0,0.05999999,7.99999815,5.68118421,223.70388390000002,5.85801398,41653.87358,1416.04284,2.81851788,34.5052314,24.8168742,0.05308045,5.63322263,33.79919627,3.5e-07,25.38318419,7.23e-05,8557.0,77.0,4024298.0,0.09,0.10924537,79.0,8557.0,2044.0,5535.0
79,36081021900.0,NYC,NY,477.0,0.0,1.39542445,0.53877639,0.0,Queens,4.0,0.0,9.0,0.0,0.0,25.0,0.48746712,2.00000263,0.15755967,17.68941908,11.67154721,3232.866603,216.3649988,0.11639066,66.94145176,15.27479348,0.25635197,1.39360892,4.25081822,0.03441801,19.22451173,0.00027686,7.0,383.0,0.0,0.54,3.69241098,33.0,7.0,0.0,0.0
80,36081012000.0,NYC,NY,87.0,500311.0,0.14993865,0.05789164,1.0,Queens,9.0,4.0,2.0,3.0,0.0,4.0,0.31287265,0.32141472,,14.94969621,5.68042028,1319.260904,146.64913159999998,,9.32904144,1.85744095,0.22529499,0.24060647,0.69519199,0.06833692,27.77558045,0.00126793,2737.0,86.0,351197.0,0.06,0.81372216,17.0,2737.0,703.0,1747.0
81,36047005602.0,NYC,NY,32.0,631490.0,0.13264220000000002,0.05121344,1.0,Kings,3.0,1.0,1.0,16.0,1.0,42.0,0.25424783,5.0849566,,44.88910059,3.75664069,9767.891246,856.714406,0.64676089,36.01241922,9.75219551,0.16189943,1.45535231,6.54107055,0.03809495,24.77730934,0.00035853,1532.0,64.0,443278.0,0.05,1.33353934,8.0,1532.0,426.0,1059.0
82,36005005200.0,NYC,NY,96.0,268017.0,0.18499526,0.07142707,0.0,Bronx,4.0,2.0,3.0,1.0,0.0,23.0,0.35685529,1.99828524,,32.55396651,8.848087,1693.3911170000001,247.49311380000003,,64.67236778,9.41874537,0.27202275,1.37446489,3.42701303,0.06098085,21.64996747,3.65e-05,2012.0,91.0,262688.0,0.07,1.20227499,17.0,2012.0,395.0,1253.0
83,36061014300.0,NYC,NY,374.0,0.0,3.5670913,1.37726165,0.0,New York,2.0,2.0,0.0,2.0,0.0,25.0,2.44370499,4.00000095,,9.13288223,1.5667174,4581.500871,1034.372042,,88.11161829999999,21.54889303,0.73862812,1.81514451,6.23832363,0.09390104,26.76849878,6.15e-05,25.0,49.0,0.0,1.38,16.4156267,12.0,25.0,0.0,0.0
84,36085020803.0,NYC,,16.0,2096281.0,,0.80995474,0.0,,0.0,4.0,0.0,4.0,0.0,50.0,0.45999996,2.0000006,0.470261,92.93603665,14.19310238,14556.04873,1572.290885,8.06857462,57.15093242,25.09005377,0.26792946,0.8623597,8.27513347,0.40713147,,0.00033736,,,559633.0,,5.54028868,6.0,,2070.0,4810.0
85,36061009300.0,NYC,NY,84.0,5594053.0,0.18015207,0.0695571,1.0,New York,41.0,10.0,5.0,19.0,0.0,25.0,0.35226665,1.99999987,,45.02872279,17.01709873,4614.105324,747.4129811,,31.08742525,9.32690238,0.26383343,0.78576332,4.59641976,0.05249911,27.12572134,0.00240093,9349.0,102.0,3071361.0,0.07,1.96529948,60.0,9349.0,2380.0,6800.0
86,36047092800.0,NYC,NY,60.0,554482.0,0.15857153,0.06122481,0.0,Kings,1.0,0.0,0.0,0.0,0.0,7.0,0.27000004,1.99999981,0.21856952,4.66122816,0.33615589,664.8203857999999,37.88335938,0.07533279,63.74141426,0.72173175,0.18935009,1.18216008,5.44371794,0.00933403,27.54645326,0.0023661999999999997,2787.0,91.0,408357.0,0.06,1.06946778,2.0,2787.0,827.0,1979.0
87,36047030400.0,NYC,,34.0,729948.0,,0.18473393,0.0,,5.0,4.0,2.0,1.0,1.0,50.0,0.47710507,6.00000116,,37.36280266,8.09649254,19761.52403,915.5304669,0.47716324,61.67319445,16.52191596,0.2833622,1.76980906,7.53726334,0.09939997,,0.00409118,,,512390.0,,3.38698464,13.0,,1128.0,2805.0
88,36061024100.0,NYC,NY,63.0,1387636.0,0.18020385,0.0695771,1.0,New York,13.0,3.0,1.0,8.0,0.0,36.0,0.21703952,4.35123612,0.0,73.63064014,9.05822995,17829.8855,897.2919973999999,1.25790639,50.79983052,19.45841183,0.13048057,1.73741402,8.92075277,0.04382841,24.39190666,0.00066665,7848.0,105.0,1011237.0,0.07,1.12146939,24.0,7848.0,1905.0,5259.0
89,36061016900.0,NYC,NY,112.0,5970531.0,0.17960756,0.06934687,2.0,New York,50.0,17.0,6.0,41.0,2.0,17.0,0.31137457,1.383887,,14.83028462,9.56543424,2011.5776079999998,216.33986969999998,,34.35684827,9.05923838,0.2223639,0.80613241,3.04566063,0.05774321,29.53994049,0.00017183,8203.0,104.0,2896837.0,0.07,0.83110972,77.0,8203.0,2251.0,6095.0
90,36005007100.0,NYC,NY,142.0,305654.0,0.26377397,0.1018437,2.0,Bronx,11.0,5.0,6.0,8.0,0.0,30.0,0.36000001,2.00000045,0.0,79.41801697,8.55717647,3974.330882,1239.474211,,57.9172819,16.14381523,0.1885333,1.35250294,4.01316913,0.20697240000000003,24.16448967,2.24e-06,2711.0,138.0,307905.0,0.1,2.18359204,62.0,2711.0,456.0,1375.0
91,36005008300.0,NYC,NY,120.0,623397.0,0.21545383,0.08318719,0.0,Bronx,14.0,4.0,8.0,6.0,0.0,25.0,0.31448176,1.9999997999999999,0.22819989999999998,62.52635,5.08982688,14409.609030000001,974.8662833999999,,38.05215034,11.99941131,0.21182054,1.07123038,2.36604397,1.00213818,24.91121196,0.00335987,6334.0,124.0,656411.0,0.08,1.09760855,35.0,6334.0,1026.0,3503.0
92,36047000700.0,NYC,NY,111.0,2716481.0,0.17620695,0.06803388,1.0,Kings,23.0,4.0,1.0,24.0,0.0,45.0,0.19189515,1.41511927,2.74998878,129.51567020000002,10.117304699999998,27353.619469999998,1215.082561,0.68706493,43.24953478,15.2333976,0.12386335,0.53895335,6.73634579,0.38785016,23.86666033,3.69e-05,3616.0,99.0,1318006.0,0.07,1.39247295,35.0,3616.0,969.0,2625.0
93,36005041100.0,NYC,NY,72.0,494662.0,0.12466544,0.04813359,0.0,Bronx,9.0,2.0,5.0,15.0,0.0,25.0,0.34978597,5.99999515,0.30840158,89.1005827,1.9607602,2892.361607,540.9950445000001,,33.78356847,9.56775126,0.18237014,1.40852412,4.99947268,0.09453562,24.52920948,0.00311411,2950.0,73.0,360468.0,0.05,1.08340784,21.0,2950.0,704.0,1985.0
94,36081001400.0,NYC,NY,32.0,723053.0,0.21448257,0.08281218,0.0,Queens,6.0,2.0,5.0,7.0,0.0,7.0,0.30902339,2.00000076,,14.12354103,6.99605723,1124.90742,118.7265534,,26.47259674,1.71947155,0.25252191,0.64238721,1.75258172,0.03737481,27.54636942,0.00111509,3841.0,125.0,415297.0,0.08,1.34298534,18.0,3841.0,1051.0,2610.0
95,36085029104.0,NYC,NY,41.0,1992633.0,1.54534155,0.59665971,1.0,Richmond,18.0,2.0,4.0,17.0,0.0,50.0,0.59306376,3.99999977,1.15264006,89.41058129,8.50878914,40828.357489999995,1580.600688,8.00724491,75.89677467,26.0777906,0.25052488,1.5941096000000001,17.26787933,0.32233193,23.87012305,0.00016598,6717.0,725.0,626197.0,0.6,5.86291256,35.0,6717.0,2175.0,5118.0
96,36081037600.0,NYC,NY,86.0,1039947.0,0.76125374,0.29392171,0.0,Queens,3.0,4.0,1.0,1.0,1.0,9.0,0.42746893,2.0000004000000002,0.06946907,3.11795085,0.68098974,976.0316732000001,250.77356239999997,,59.60692223,3.15323129,0.26650419999999997,1.20293676,3.06152941,0.0058678,26.494185499999997,0.00663735,5530.0,437.0,460527.0,0.29,1.34914222,8.0,5530.0,1961.0,4105.0
97,36081016600.0,NYC,NY,70.0,487852.0,0.20296406,0.07836486,0.0,Queens,8.0,1.0,5.0,4.0,0.0,23.0,0.38674366,1.85991622,1.02204843,112.33154920000001,33.90517357,3827.990394,754.4711687999999,,19.33494076,9.49850609,0.23894583,0.75100778,3.71081124,0.19607668,27.62692417,0.00630116,3414.0,118.0,342449.0,0.08,0.86606,26.0,3414.0,901.0,2242.0
98,36081086400.0,NYC,NY,49.0,440541.0,1.12424334,0.43407278,0.0,Queens,6.0,0.0,1.0,1.0,1.0,40.0,0.48870843,3.99999454,,26.8299815,6.15455653,2882.961295,571.4329945000001,,45.1021292,8.14754695,0.2652005,1.11646772,5.22234371,0.08601991,24.90091482,0.00019629,2743.0,195.0,200612.0,0.43,1.67161075,13.0,2743.0,755.0,1809.0
99,36085020700.0,NYC,NY,91.0,951347.0,0.93158285,0.35968615,1.0,Richmond,32.0,8.0,13.0,14.0,2.0,30.0,0.92756053,4.00000076,4.59121447,138.2310101,40.42515455,6968.461179000001,1097.0790980000002,0.23278077,40.04409847,15.43461981,0.52582193,1.32336105,6.84040414,0.0739848,22.24647534,0.00040802,6451.0,443.0,633311.0,0.36,3.11627497,65.0,6451.0,1657.0,4099.0
100,36081028800.0,NYC,NY,88.0,784149.0,0.81851928,0.31603206,0.0,Queens,2.0,2.0,1.0,1.0,0.0,24.0,0.42372394,3.78025316,0.71452807,36.63321424,12.80727162,3894.0585340000002,782.7082268999999,3.3e-05,67.1904569,7.16878349,0.29100493,1.5053992,3.03530791,0.15258122,26.62390066,0.00014775,4537.0,358.0,515488.0,0.32,2.0097093999999998,7.0,4537.0,1267.0,3078.0
101,36061023000.0,NYC,NY,95.0,1349787.0,0.17364133,0.06704329,3.0,New York,11.0,2.0,3.0,3.0,0.0,3.0,0.3280357,1.45793645,0.0,5.439311099999999,1.91426399,1267.17226,133.8452515,,32.58465659,1.66965789,0.24162996,0.67410403,1.68526007,0.0471009,29.93356247,0.17750811,8112.0,102.0,1288159.0,0.07,0.90718521,20.0,8112.0,1630.0,4828.0
102,36047003900.0,NYC,NY,131.0,1086852.0,0.15794135,0.06098149,2.0,Kings,19.0,7.0,3.0,13.0,0.0,27.0,0.25970725,1.97733793,0.85379097,82.66522708,5.17986502,6765.530911,625.5325357,,20.96954196,8.446083900000001,0.17377459,0.57942958,1.75728516,0.29947959,25.3931784,0.04462657,2464.0,93.0,526465.0,0.06,1.38576628,49.0,2464.0,715.0,1917.0
103,36047118600.0,NYC,NY,64.0,376225.0,0.13461045,0.05197339,0.0,Kings,3.0,0.0,0.0,0.0,0.0,18.0,0.29454296,1.43679493,5.96826904,125.11965249999999,15.59123395,8338.882421,784.9607265,,41.67886885,9.78533559,0.21526265,1.07708138,1.4655277,0.51083917,25.22017755,8.99e-06,3026.0,77.0,209101.0,0.05,0.5429381999999999,4.0,3026.0,770.0,2000.0
104,36047102000.0,NYC,NY,27.0,464738.0,0.15900773,0.06139323,0.0,Kings,0.0,0.0,0.0,2.0,0.0,12.0,0.20268374,0.94918855,,,0.0,3313.451566,450.55241849999993,,30.62036246,5.65926852,0.19214905,0.61240725,1.53101812,0.21710673,25.30165548,0.18034582,1970.0,88.0,342263.0,0.06,0.38370577,0.0,1970.0,568.0,1358.0
105,36047055500.0,NYC,NY,174.0,3850705.0,0.26339297,0.10169659,5.0,Kings,43.0,2.0,4.0,10.0,1.0,6.0,0.36471148,1.35882973,0.67790438,,0.0,738.4115003,158.6584744,,34.45064901,2.03371313,0.29385889,0.61027428,1.32883897,0.04409367,21.386029100000002,0.18456387,6094.0,142.0,1862745.0,0.1,1.07594659,106.0,6094.0,2406.0,6386.0
106,36061004000.0,NYC,NY,81.0,5282335.0,0.17796584,0.068713,1.0,New York,97.0,8.0,14.0,27.0,2.0,12.0,0.27738637,1.91264117,,36.35739767,7.85224424,4066.1855149999997,621.853917,,31.48341469,7.16359211,0.22394227,0.71601292,7.17498567,0.01303369,28.27042311,0.06476673,8715.0,104.0,2118689.0,0.07,1.79721293,168.0,8715.0,3433.0,7747.0
107,36081117500.0,NYC,NY,32.0,1275370.0,0.55895604,0.21581413,0.0,Queens,8.0,1.0,2.0,7.0,0.0,23.0,0.45518911,2.00000055,0.23392103,22.19144272,2.79576225,1271.1919300000002,423.8292311000001,,46.03063134,3.59547363,0.23041294,0.96476694,2.82215389,0.00600156,27.18125789,0.005781100000000001,5074.0,324.0,585233.0,0.22,3.67115329,27.0,5074.0,1565.0,3670.0
108,36081049200.0,NYC,NY,58.0,828687.0,0.48191817,0.18606965,0.0,Queens,3.0,3.0,1.0,11.0,0.0,50.0,0.45491549,3.41444376,0.85852823,87.02896768,12.28977879,12977.80505,1183.3708789999998,0.89523665,63.72221753,10.65942499,0.2186759,1.32210604,7.39421104,0.30238945,27.49984521,8.94e-05,4823.0,264.0,513458.0,0.19,3.35143262,5.0,4823.0,1408.0,3320.0
109,36085002100.0,NYC,NY,96.0,882172.0,0.88624784,0.34218221,1.0,Richmond,23.0,2.0,10.0,7.0,0.0,30.0,0.60710204,3.94197628,0.85813919,126.5035066,18.90567174,4513.749638,1351.314241,0.4216723,52.93193379,19.269461800000002,0.29916265,1.26213001,6.42857004,0.25467333,22.37710088,1.4000000000000001e-05,4405.0,438.0,546281.0,0.34,3.66390248,75.0,4405.0,1526.0,3859.0
110,36061005000.0,NYC,NY,181.0,4505241.0,0.16537596,0.06385201,2.0,New York,68.0,16.0,12.0,61.0,6.0,24.0,0.19527034,1.50158872,0.81003385,6.66396399,1.82360813,1494.174028,365.81249039999994,,37.78702767,9.55060207,0.17144494,0.6248756999999999,4.15487099,0.03246635,26.67769975,0.00153679,5130.0,100.0,2185895.0,0.06,1.43268876,124.0,5130.0,1515.0,4101.0
111,36081138502.0,NYC,NY,42.0,0.0,2.34067409,0.90373932,0.0,Queens,0.0,0.0,0.0,0.0,0.0,50.0,0.30880218,6.00002241,0.33084915,51.32787021,1.40010999,37983.14802,1033.2710960000002,2.06004401,70.12355907,14.490909799999999,0.15867242,1.74260144,10.13795954,0.0894817,23.80617309,4.95e-05,71.0,468.0,0.0,0.9,12.42801749,0.0,71.0,0.0,0.0
112,36081142900.0,NYC,NY,9.0,913857.0,0.53254303,0.20561601,0.0,Queens,13.0,3.0,1.0,6.0,1.0,11.0,0.46403823,2.00000036,0.0,0.40999631,0.66921361,1209.934641,405.0050896,0.92451458,54.37387633,1.90605639,0.27337525,1.09395178,2.76549238,0.03010469,25.26279487,0.0164114,3719.0,310.0,221212.0,0.21,2.79853075,16.0,3719.0,1325.0,2978.0
