"GEOID","pop_dens","race_white","race_minority","female","age_genz","age_millenial","age_genx","age_boomer","age_retiree","divsep","widowed","median_age","not_us_citizen","median_earnings","trav_cars","trav_trans","trav_motorcycle","trav_bike","trav_walk","trav_home","edu_lowedu","edu_hsged","edu_bs","edu_grad","unemp","below_pov","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"36081020800",14235,225,2622,1286,761,776,914,311,85,104,99,32.3,693,30096,464,828,0,0,31,28,146,1028,178,47,99,404,"NYC",1390,358,55,3,355,3
"36081024600",0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",522,216,55,1,215,1
"36061019800",31377.7777777778,421,2403,1478,490,747,925,592,70,320,116,38.6,227,57713,229,956,13,20,121,112,65,639,472,509,97,506,"NYC",726,226,53,0,225,1
"36047057800",47600,1699,1633,1676,743,694,931,707,257,214,164,39.2,720,30125,246,852,0,15,179,79,252,792,478,205,47,832,"NYC",324,85,29,1,84,1
"36061017500",128287.5,8529,1734,5490,1880,1806,2952,2521,1104,813,569,44.9,598,80370,405,4173,0,102,420,473,22,1040,2558,3028,142,372,"NYC",491,79,23,0,78,1
"36005034200",33866.6666666667,104,1928,1118,546,416,595,338,137,294,97,36.4,259,26296,340,479,0,0,23,6,91,506,204,129,120,346,"NYC",200,66,8,0,66,0
"36081094201",24150,936,2445,1622,808,922,1070,522,59,580,108,34.6,396,39327,631,597,0,0,92,116,167,948,492,97,185,229,"NYC",248,61,15,0,61,0
"36047034500",53133.3333333333,159,3029,1845,730,1027,825,501,105,183,116,32.7,716,24589,295,763,0,14,148,0,65,1226,193,233,112,1116,"NYC",273,112,17,0,112,0
"36081000700",28228.5714285714,3557,2371,2696,973,1693,2096,968,198,790,172,36.2,939,64716,552,2765,15,63,321,100,80,740,1934,1144,270,296,"NYC",1159,223,45,0,223,0
"36081068000",17416.6666666667,22,5203,2821,1048,1268,1421,1259,229,685,227,39.3,413,38399,1280,990,0,0,117,121,145,1838,421,307,242,119,"NYC",1873,720,22,1,717,3
"36085006700",6894.5945945946,2102,449,1172,508,553,903,456,131,138,141,41.1,146,51793,710,473,0,8,66,59,33,732,380,265,112,206,"NYC",363,87,23,0,87,0
"36081083700",18146.6666666667,460,4984,2684,988,1366,1501,1257,332,298,168,42,1606,21587,1231,963,0,0,106,2,360,1338,518,179,166,899,"NYC",839,241,32,0,241,0
"36047040500",31800,87,1503,763,265,669,368,252,36,161,23,30.8,292,38558,128,636,0,7,0,8,3,525,205,80,52,309,"NYC",350,91,6,0,91,0
"36081000400",54400,465,4431,2532,1102,1386,1338,834,236,560,168,34.4,1095,24521,478,1597,0,0,46,65,352,1203,419,69,160,671,"NYC",296,55,13,0,55,0
"36081065400",12157.6923076923,83,3078,1739,825,721,950,600,65,411,116,35.4,315,40819,945,665,0,0,36,41,95,937,248,231,63,191,"NYC",1396,487,55,1,485,2
"36081049301",31900,785,1129,1013,410,395,624,376,109,110,87,38.2,472,29605,350,513,0,7,52,10,159,552,282,81,74,216,"NYC",74,7,1,0,7,0
"36081068300",47288.8888888889,423,3833,2069,614,1234,971,1002,435,426,207,39.9,1033,35713,464,1425,0,0,102,122,197,992,962,434,158,853,"NYC",1516,259,93,0,259,0
"36061010601",142780,6209,930,4252,612,885,1291,2468,1883,792,707,60.8,334,94653,672,1335,0,22,1276,346,96,824,2782,1253,219,306,"NYC",545,117,22,4,113,4
"36047051602",106550,290,3972,2525,1034,1249,999,799,181,387,216,32.9,980,28095,415,1090,0,0,129,112,236,1394,406,238,197,682,"NYC",268,72,28,0,72,0
"36047090000",52830,45,5238,3273,1815,1242,1383,721,122,652,183,27.8,711,21437,305,1149,0,4,252,14,224,1393,260,141,149,2197,"NYC",530,204,40,0,204,0
"36005005100",29873.6842105263,9,5667,3498,1869,1581,1406,617,203,534,213,26.4,710,19797,107,1465,0,0,76,4,236,1281,216,61,294,2621,"NYC",1630,419,78,1,418,1
"36047016000",39890,2207,1782,2120,646,1146,1155,884,158,357,233,40.2,526,43328,540,1152,0,19,210,44,339,873,674,432,125,660,"NYC",668,159,50,1,158,1
"36047049900",35320,1235,531,798,180,716,650,168,52,76,73,34.8,316,52057,107,775,4,58,148,55,22,347,585,172,108,128,"NYC",371,61,10,0,61,0
"36047069800",7468.42105263158,1115,304,699,303,288,353,356,119,83,99,43.5,85,41090,538,167,0,7,46,16,47,373,231,109,22,20,"NYC",363,70,17,0,70,0
"36047105801",36956.25,1530,4383,3661,963,1097,1251,1629,973,1163,738,50.9,394,26171,593,1258,0,0,116,0,419,1955,640,346,173,1810,"NYC",296,102,16,1,101,1
"36085017012",11605.1282051282,3689,837,2289,958,960,1154,1095,359,276,237,44,120,49453,1220,529,0,0,0,98,91,1455,618,324,145,383,"NYC",706,209,14,0,209,0
"36005042200",48385.7142857143,37,3350,1966,814,617,777,940,239,458,293,42,469,35797,505,596,0,0,81,16,137,986,261,181,192,414,"NYC",331,100,16,0,100,0
"36061010000",25371.4285714286,1349,427,1042,119,737,485,284,151,91,40,35.5,194,88160,51,665,0,0,471,91,38,120,928,306,21,157,"NYC",1688,215,84,0,215,0
"36081156700",2512.72727272727,324,1058,541,259,256,425,299,143,117,89,45.5,203,41071,168,62,0,0,17,42,124,360,155,60,14,294,"NYC",867,294,13,2,289,5
"36005018900",58571.4285714286,241,7959,4413,2573,1791,2415,1203,218,1008,176,32.6,1833,21503,742,1644,0,0,338,116,288,1989,421,70,389,3535,"NYC",781,208,29,0,208,0
"36047036100",52420,51,2570,1354,630,488,755,524,224,424,198,41.5,397,25133,114,712,0,0,36,0,102,941,137,33,93,805,"NYC",847,316,47,0,316,0
"36085030301",17489.2857142857,1864,3033,2514,1076,1327,1411,872,211,302,193,36.5,338,40190,1298,866,0,7,39,36,169,1435,520,312,158,444,"NYC",410,94,14,0,94,0
"36061023501",87600,877,5255,2848,1475,1823,1715,787,332,533,306,32.6,1130,26860,305,1933,0,150,115,235,117,1395,721,580,425,2021,"NYC",326,91,26,0,91,0
"36081061200",17470,0,1747,870,343,356,460,520,68,156,45,45.9,148,47500,707,266,0,0,0,27,67,473,262,116,84,36,"NYC",126,60,2,0,57,3
"36047079802",145275,990,4821,3194,886,1937,1946,800,242,432,79,35.4,1280,35142,240,2502,0,108,72,194,237,1573,985,454,410,912,"NYC",492,139,44,0,139,0
"36047053400",60171.4285714286,2709,1503,2220,1289,1089,699,924,211,382,284,30.9,719,21550,325,641,0,40,192,123,147,848,486,319,281,1554,"NYC",453,103,26,0,103,0
"36081094203",31833.3333333333,3176,2554,2943,793,1092,1812,1629,404,1029,380,47.3,416,38796,1618,1267,0,0,92,11,250,2039,621,334,129,411,"NYC",179,32,9,0,32,0
"36005021100",86666.6666666667,12,5188,2681,1691,1359,1469,614,67,562,203,27.8,1029,21231,393,1249,0,0,203,69,194,1143,193,81,369,2246,"NYC",413,158,30,0,158,0
"36047065000",22250,383,952,744,234,218,438,378,67,104,48,44.5,208,42016,321,229,0,0,39,21,92,367,239,103,84,298,"NYC",296,59,13,1,58,1
"36047095800",42444.4444444444,140,3680,2104,706,917,1180,820,197,472,272,43.2,510,32135,692,1154,0,29,82,54,260,1296,435,170,114,525,"NYC",296,101,14,0,101,0
"36085027704",21435,3227,1060,2216,804,889,1356,1035,203,261,179,41.4,166,44569,1639,406,0,0,68,25,92,1317,533,352,98,230,"NYC",163,43,4,0,43,0
"36081071100",43413.3333333333,3194,3318,3375,1339,1230,2018,1334,591,542,174,40.5,487,57500,949,1920,0,0,107,173,250,1618,1437,1029,102,1050,"NYC",672,128,60,0,128,0
"36081068700",44770,1348,3129,2378,822,861,1253,1179,362,362,274,42.9,1054,32260,589,1463,0,12,158,38,268,1061,964,420,69,590,"NYC",861,174,39,1,173,1
"36005004200",41305.2631578947,362,7486,4257,1952,1990,1957,1443,506,825,429,34.8,463,18954,570,1267,0,0,226,21,242,2401,417,90,627,3711,"NYC",987,324,56,0,324,0
"36005026500",97837.5,377,7450,4271,2311,2275,1932,1124,185,760,143,31.5,2500,17372,554,2414,0,21,214,192,606,1926,588,113,558,2421,"NYC",591,141,58,0,141,0
"36005025700",31250,44,1831,828,313,822,444,244,52,206,35,30.8,451,25333,138,859,0,34,111,3,92,742,190,35,101,455,"NYC",945,307,11,0,307,0
"36005016700",36500,39,2881,1495,1153,664,845,240,18,218,75,26.4,429,21085,214,582,0,0,14,24,90,726,155,67,180,1395,"NYC",406,149,25,0,149,0
"36047035100",71333.3333333333,480,3800,2734,1035,908,1436,675,226,721,150,38.5,943,27116,279,1190,0,0,251,33,230,1412,204,184,257,1373,"NYC",899,311,116,0,311,0
"36047006500",57630,4906,857,2992,1087,1297,2012,1137,230,474,157,38.3,397,69894,321,2473,0,134,324,163,0,837,1827,1125,235,314,"NYC",616,99,18,0,99,0
"36081058200",23945.4545454545,120,5148,2759,1084,1302,1458,1236,188,410,257,37.9,821,36322,1355,976,0,0,61,54,172,1905,396,222,636,869,"NYC",278,97,11,0,97,0
"36081025400",36620,0,9155,4934,2443,2518,2296,1493,405,1000,390,30.7,2002,26616,1013,2073,0,0,235,0,365,2928,524,213,1147,2073,"NYC",601,154,37,0,154,0
"36085018100",1590.04975124378,2470,726,1681,768,311,872,803,442,60,391,46.7,112,56863,927,248,0,0,30,58,59,803,506,216,47,373,"NYC",844,231,12,0,230,1
"36081062200",10247.0588235294,16,1726,911,253,291,425,594,179,251,161,48.5,130,40759,463,249,0,0,7,10,48,534,297,179,60,98,"NYC",814,313,25,0,313,0
"36005037600",49080,66,2388,1311,548,763,677,413,53,319,77,30.6,313,31452,321,643,0,0,51,46,148,700,279,93,338,225,"NYC",107,27,6,0,27,0
"36005023800",19407.6923076923,351,2172,1184,738,541,795,373,76,299,64,34.5,474,22201,424,470,0,4,105,31,80,640,255,56,180,660,"NYC",483,147,25,0,147,0
"36047072400",28928.5714285714,35,1990,1062,363,493,419,584,166,217,145,41.4,225,37472,357,567,0,0,18,11,84,666,246,101,117,98,"NYC",553,168,19,0,168,0
"36005039100",88412.5,838,6235,3654,2183,2114,1969,666,141,638,224,29.3,2093,21574,496,1542,0,0,518,146,324,1761,494,300,210,2768,"NYC",406,120,38,0,120,0
"36061016600",107928.571428571,2172,5383,3823,1447,2721,2023,1068,296,685,234,31.7,1071,32302,132,2797,0,73,634,151,250,1830,1248,354,326,1881,"NYC",659,115,44,1,113,2
"36005003300",64250,45,3810,2143,1378,881,1055,395,146,481,142,26.6,579,16737,157,609,8,0,132,22,194,717,132,17,224,2170,"NYC",228,84,9,0,84,0
"36061001501",67770,3940,2837,3707,462,2265,1667,1704,679,624,619,42.5,800,66261,225,1797,0,166,1316,227,287,971,1958,1421,204,692,"NYC",1162,246,59,0,246,0
"36081020500",5113.04347826087,141,1035,571,214,325,412,188,37,137,68,38.8,280,22114,222,385,0,17,50,15,52,337,124,10,25,182,"NYC",613,148,4,0,146,2
"36047069601",22000,1650,2310,1965,993,871,1049,823,224,538,224,36.6,351,32013,810,748,0,0,141,39,54,1176,677,225,357,530,"NYC",164,25,8,0,25,0
"36085000900",19155.5555555556,295,1429,833,546,456,491,180,51,151,41,31.7,285,35804,192,493,0,0,46,13,33,349,185,133,99,557,"NYC",129,23,5,0,23,0
"36081022900",0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",1071,296,7,1,291,5
"36005021501",158700,27,4734,2761,1630,1607,904,548,72,587,65,25,947,21987,387,969,0,0,119,33,291,952,311,70,272,1564,"NYC",249,70,21,0,70,0
"36081027500",98671.4285714286,506,6401,3109,1362,2067,1856,1217,405,900,193,35.1,2951,21810,901,2376,0,15,427,0,538,2099,441,177,75,1535,"NYC",425,119,33,2,117,2
"36081129102",9292.30769230769,2118,1506,1612,916,499,1130,724,355,86,187,43.5,245,50050,1069,530,0,0,9,78,50,631,733,548,114,245,"NYC",347,111,10,0,110,1
"36047089400",54200,206,3588,2031,1145,1265,707,534,143,265,100,30.3,523,30750,319,829,0,0,126,20,163,1184,359,68,211,1068,"NYC",246,117,23,0,117,0
"36047007700",31366.6666666667,3159,1546,2410,828,1230,1590,851,206,325,213,37.8,707,73048,308,1961,0,41,253,204,86,558,1461,923,165,285,"NYC",718,130,21,0,130,0
"36081096400",13757.1428571429,368,4447,2344,1195,841,1540,884,355,508,258,41,797,36589,1043,789,0,0,12,40,170,1286,557,228,266,900,"NYC",337,82,19,1,81,1
"36005021800",57250,177,6693,3667,1761,1754,2070,968,317,599,374,34.1,1296,21852,873,1684,0,0,207,174,273,2098,368,123,417,1477,"NYC",1123,319,14,0,317,2
"36081019900",1480,154,734,192,86,338,349,95,20,81,40,35.9,151,25938,131,175,0,0,43,0,41,384,48,0,27,41,"NYC",3248,753,35,2,749,4
"36081038302",0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",6553,1929,43,3,1919,10
"36081005400",32500,1188,4012,2653,1150,1321,1530,964,235,540,162,37,748,28634,1098,1265,0,6,104,44,289,1507,582,277,280,884,"NYC",549,176,28,0,175,1
"36005024800",27954.5454545455,1649,1426,1709,388,930,644,639,474,364,273,42.3,494,43167,720,698,0,0,76,36,65,1102,437,166,142,221,"NYC",287,75,13,0,73,2
"36005042600",34465,295,6598,3960,1332,1641,2115,1496,309,579,338,40.8,778,31281,1376,1615,0,0,139,22,168,1808,1060,283,442,723,"NYC",637,211,28,1,210,1
"36047089000",63700,76,6294,3619,1346,1429,1873,1147,575,715,321,41.6,1421,25307,375,1798,0,0,273,0,622,2327,430,109,359,1990,"NYC",804,320,71,2,318,2
"36047103400",15069.2307692308,227,3691,2454,1231,850,1195,584,58,369,116,30.7,116,24008,279,850,0,0,0,25,141,1071,383,23,302,1494,"NYC",448,116,5,0,115,1
"36081162100",25351.8518518519,1430,5415,3368,1670,1821,1705,1325,324,355,265,34,976,33380,2089,806,0,0,96,119,239,2096,825,414,249,1012,"NYC",439,94,5,0,94,0
"36085019800",2925.77777777778,5902,681,3079,1506,1342,1973,1424,338,353,275,40.8,143,62059,2193,699,0,0,36,30,72,2028,801,599,49,339,"NYC",596,192,19,1,191,1
"36061023300",78988.8888888889,1358,5751,3096,1261,2326,2047,1209,266,811,166,34.9,1287,31118,353,2944,0,104,197,359,153,1828,1072,572,161,1803,"NYC",632,116,22,0,116,0
"36081112300",18245.4545454545,717,1290,974,336,515,665,456,35,188,32,39.5,407,46400,652,328,0,0,41,55,75,418,513,166,139,110,"NYC",508,60,25,0,60,0
"36081065703",27330,2250,483,1484,509,488,816,669,251,204,255,42.6,142,40703,726,521,0,8,113,32,99,933,333,206,70,132,"NYC",262,50,5,2,48,2
"36047083000",79937.5,98,6297,3816,1513,1706,1771,1247,158,719,288,34.6,1916,32403,660,2310,0,0,217,29,162,2279,838,377,177,914,"NYC",300,126,28,1,125,1
"36081157101",17312.5,2348,5962,4528,1750,2412,1754,2036,358,424,289,34.9,931,40539,2584,1021,0,0,76,114,299,2362,1321,918,255,926,"NYC",973,281,15,0,281,0
"36047099000",29566.6666666667,84,1690,932,464,437,537,259,77,94,62,34.6,322,40068,547,337,0,0,60,18,55,456,244,72,87,202,"NYC",223,85,14,1,84,1
"36061018600",155480,344,7430,4490,2098,2600,1535,1331,210,753,326,29.5,700,22508,44,2069,0,0,149,272,403,2064,422,187,282,3413,"NYC",151,41,10,0,41,0
"36061019000",81500,619,2641,1760,686,669,1209,547,149,454,91,41.6,332,51275,91,1372,0,40,147,94,100,735,583,556,49,552,"NYC",243,61,19,0,61,0
"36005012101",71875,86,2789,1494,798,944,714,349,70,205,73,27.5,745,16725,204,866,0,9,18,34,262,739,138,40,130,1079,"NYC",175,51,19,0,51,0
"36005046202",25432.4324324324,182,9228,5585,2552,2014,2417,1419,1008,1256,847,35.7,1207,31007,992,1586,0,0,185,109,257,2685,925,365,693,1943,"NYC",987,242,38,1,241,1
"36005006500",56090,138,5471,2740,1747,1427,1563,732,140,664,207,30,1214,23165,141,1427,0,0,302,98,113,1675,271,65,256,2521,"NYC",1102,333,128,0,333,0
"36047043600",93520,2866,1810,2582,776,1120,1410,1025,345,351,199,40.8,1299,25871,653,1401,0,19,134,43,215,1234,950,242,194,1026,"NYC",288,64,22,0,64,0
"36085022800",10.9919571045576,41,0,37,4,37,0,0,0,0,0,26.4,0,62583,22,0,0,0,0,15,0,13,4,5,0,0,"NYC",815,168,10,0,167,1
"36085000800",18264.5161290323,3006,2656,2922,1405,1196,1759,1022,280,442,419,36.8,656,44954,1374,1010,0,63,127,60,187,1756,827,324,123,598,"NYC",460,92,13,0,90,2
"36005004800",75066.6666666667,29,4475,2281,1206,1376,1161,653,108,431,97,30.1,1600,16896,370,1286,0,0,114,52,279,1084,186,49,406,1351,"NYC",488,133,30,0,131,2
"36061004100",119085.714285714,2910,5426,4227,785,3492,1964,1415,680,438,607,33.7,1896,52783,211,2535,39,111,1716,136,691,993,2161,1053,250,1374,"NYC",2229,292,113,2,290,2
"36081061301",21285.7142857143,3094,2866,3061,1253,1540,1689,1163,315,373,310,36,1022,36481,685,1997,25,20,114,24,182,1800,572,257,297,999,"NYC",566,65,24,1,64,1
"36005025100",82225,91,6487,3702,1792,1840,1701,1129,116,867,111,32.3,1644,20605,440,1838,0,0,344,45,332,1395,574,180,222,2867,"NYC",446,195,38,0,195,0
"36047039400",35228.5714285714,2056,410,1194,850,533,574,330,179,129,128,29.8,327,30753,259,466,0,0,28,34,51,576,241,94,113,264,"NYC",426,123,32,0,120,3
"36061009900",13615.3846153846,3222,2088,2378,358,2732,1627,535,58,410,44,32.7,1186,93376,249,1927,0,100,1532,114,59,585,2135,1182,219,421,"NYC",4176,449,101,2,445,4
"36061007100",100633.333333333,4699,1339,3274,412,2325,1647,1207,447,655,202,37.3,753,85965,184,2497,48,100,863,288,31,782,2057,1345,145,436,"NYC",973,177,56,1,176,1
"36085002900",26185,359,4878,2868,1615,1375,1288,865,94,474,116,29.6,1129,25057,785,991,0,0,87,24,224,1376,302,69,162,2149,"NYC",623,191,58,0,191,0
"36047051200",115180,743,5016,3289,1348,1694,1544,990,183,529,264,30.8,1068,33634,196,2275,0,11,113,96,143,1713,863,337,313,1062,"NYC",192,47,16,0,47,0
"36047053000",53957.1428571429,2492,1285,1957,1100,937,933,719,88,245,106,32.2,689,23878,377,766,0,31,257,50,163,777,482,236,146,836,"NYC",393,79,31,1,78,1
"36081003300",14610,933,1989,1364,354,1308,865,284,111,246,41,32.5,989,37132,203,1317,0,45,112,60,165,890,700,312,112,640,"NYC",1788,358,59,0,357,1
"36081103900",19158.8235294118,3151,3363,3092,1246,1419,1649,1810,390,463,319,43.3,1251,40792,2324,731,0,0,100,13,307,2017,1010,366,250,245,"NYC",917,216,19,0,216,0
"36061007500",59442.8571428571,3495,666,2173,458,1170,1504,931,98,401,77,40.1,544,97688,220,1468,0,142,573,471,0,394,1553,1129,173,188,"NYC",401,61,11,0,61,0
"36081024300",30219.0476190476,1792,4554,3062,1086,1622,2159,1081,398,384,416,38,2406,30527,1294,1728,0,57,156,71,533,2016,782,258,149,600,"NYC",977,285,32,0,284,1
"36081003200",28166.6666666667,237,1453,869,384,469,496,277,64,189,45,34.7,285,30000,317,359,0,0,28,21,38,491,173,51,107,285,"NYC",249,54,7,0,54,0
"36061011100",71914.2857142857,2494,2540,2557,440,2389,1615,511,79,455,180,33,1209,71366,116,2033,0,23,1256,197,161,756,1740,762,90,768,"NYC",1492,165,64,1,164,1
"36005002800",33437.5,38,5312,2891,928,1236,1603,1191,392,751,141,42.7,478,32329,1212,1145,0,0,40,0,141,1733,623,153,330,312,"NYC",908,316,8,2,314,2
"36047057900",4119.23076923077,529,542,567,131,373,391,166,10,141,31,35.9,223,40735,118,482,0,47,37,46,14,227,208,145,26,171,"NYC",974,166,25,0,166,0
"36005005400",78650,105,6187,3182,1700,1738,1865,815,174,913,244,32,1866,21392,431,1713,25,34,172,87,438,1404,235,22,281,2390,"NYC",295,76,29,1,75,1
"36005038600",50600,124,7972,4351,1954,2448,2192,1211,291,1024,189,31.7,1897,30371,1469,2073,0,0,115,13,132,2373,713,332,527,1398,"NYC",441,131,22,0,130,1
"36081084601",21246.1538461538,565,2197,1404,542,605,822,637,156,300,149,42.5,387,31935,759,499,0,0,29,6,104,929,354,83,189,287,"NYC",556,169,11,0,169,0
"36081079702",44972.7272727273,309,4638,2446,745,1276,1667,1017,242,328,182,40,2304,23201,682,936,0,0,347,63,439,1391,531,122,241,1162,"NYC",398,77,36,1,76,1
"36047042900",96850,1157,4654,2841,1279,2412,1484,610,26,323,91,29.8,1974,24759,252,2092,0,173,331,85,344,1081,616,174,419,1737,"NYC",369,103,25,0,103,0
"36061003001",83340,2227,1940,2033,282,2483,967,421,14,326,0,30.1,563,56453,42,1913,0,159,666,120,188,519,1742,343,289,713,"NYC",666,159,43,0,159,0
"36081003100",17200,269,763,552,167,313,414,120,18,65,54,36.8,265,32371,60,503,5,5,32,27,37,369,142,76,21,155,"NYC",454,105,20,1,104,1
"36047037900",51042.8571428571,240,3333,1964,751,1356,645,689,132,367,143,30.9,409,31163,326,1292,0,17,42,38,59,944,287,210,126,1182,"NYC",255,79,18,0,79,0
"36047086400",37316.6666666667,12,2227,1261,556,477,632,426,148,250,106,40.3,410,33988,289,566,0,0,5,28,15,798,195,78,154,372,"NYC",789,306,30,0,306,0
"36047049500",57980,1764,1135,1426,351,1204,975,269,100,291,103,33.5,397,47463,163,1415,8,0,130,79,58,716,908,273,157,290,"NYC",503,178,44,1,177,1
"36061007600",28285.7142857143,888,1092,1107,129,1157,437,194,63,97,55,30,677,71667,41,576,0,40,612,99,25,134,560,409,46,374,"NYC",1500,249,111,1,248,1
"36047047000",37371.4285714286,2397,219,1168,1147,454,448,389,178,37,85,21.9,123,26745,349,224,0,6,142,22,106,708,104,107,30,974,"NYC",124,38,13,0,38,0
"36061004200",176366.666666667,3721,1570,2819,301,3651,836,464,39,171,32,22.4,936,64375,92,1274,7,78,706,228,38,241,1043,756,142,318,"NYC",475,110,32,0,110,0
"36047021200",73400,1120,4018,2645,1168,1258,1395,1037,280,345,307,36.8,2218,20775,511,1253,0,24,322,10,624,1148,305,119,177,1306,"NYC",446,107,21,0,107,0
"36081043701",57083.3333333333,441,2984,1628,734,673,940,720,358,368,224,41.3,988,25434,360,936,8,0,52,21,180,985,338,34,40,657,"NYC",363,75,9,0,75,0
"36005006000",9761.53846153846,17,1252,681,300,391,322,218,38,137,68,31,301,20972,134,317,0,5,16,45,64,308,143,39,71,417,"NYC",796,192,35,0,192,0
"36005007800",54458.3333333333,225,6310,3506,1735,1984,1611,789,416,826,246,30,1404,25200,607,1745,0,0,95,59,608,1777,458,113,300,2147,"NYC",414,83,15,0,83,0
"36005020501",61718.1818181818,14,6775,3630,1747,1896,1820,969,357,923,318,33.4,876,27634,490,1742,0,0,248,0,327,2204,400,150,238,2412,"NYC",361,148,19,0,148,0
"36081010000",53311.1111111111,75,4723,2202,1010,969,1830,898,91,548,256,39,1050,24622,1216,959,0,20,76,7,485,1531,553,168,249,1124,"NYC",311,98,22,1,96,2
"36047036700",18514.2857142857,65,1231,652,295,369,382,225,25,115,41,34.6,166,36452,111,380,0,0,83,6,31,306,159,32,23,185,"NYC",404,136,27,1,135,1
"36047064600",38016.6666666667,1863,418,1124,722,554,562,338,105,148,82,30.7,8,50903,509,306,0,6,72,41,37,455,270,222,69,144,"NYC",66,9,2,0,9,0
"36061023700",72336.3636363636,1007,6950,3478,1269,2963,2289,1083,353,1040,130,32.8,1548,26528,330,3507,0,123,327,111,193,1917,792,705,360,1413,"NYC",699,171,51,1,170,1
"36085014607",18276.9230769231,3995,757,2427,1030,947,1239,1206,330,413,307,40.8,97,42407,1589,350,0,0,64,42,55,1736,591,372,171,400,"NYC",457,96,14,0,96,0
"36061006100",96220,3792,1019,2484,314,2364,1273,582,278,259,213,30.9,459,74242,313,1192,0,122,585,383,21,216,1243,1048,120,119,"NYC",1045,188,85,0,188,0
"36061013200",126175,7555,2539,6003,1114,3843,2547,2017,573,1023,350,35.3,1634,67427,906,4589,0,49,1391,319,130,824,3583,2460,140,601,"NYC",1083,252,18,2,249,3
"36047112800",52685.7142857143,221,3467,1902,964,947,901,742,134,424,95,31.5,709,27163,390,915,0,0,109,85,126,1154,341,97,303,1154,"NYC",501,181,37,0,181,0
"36061027100",139200,2610,7134,4742,1646,3173,2552,1933,440,1061,322,35.2,3016,27322,621,3027,0,37,698,229,450,1687,1694,1030,789,2484,"NYC",819,218,81,0,218,0
"36085002002",10951.6129032258,2655,740,1777,627,757,766,908,337,264,277,45,192,47000,889,549,0,3,10,88,118,753,694,468,100,386,"NYC",526,139,19,1,137,2
